,first_derivative,equation,number_peaks,number_valleys,number_extrema,min,max,integral,end_value,d1_sum_unweight,d1_sum_weight_prime,d1_sum_weight_asc,d1_sum_weight_des,d1_sum_weight_end,d1_avg_unweight,d1_avg_weight_prime,d1_avg_weight_asc,d1_avg_weight_des,d1_avg_weight_end,d2_sum_unweight,d2_sum_weight_prime,d2_sum_weight_asc,d2_sum_weight_des,d2_sum_weight_end,d2_avg_unweight,d2_avg_weight_prime,d2_avg_weight_asc,d2_avg_weight_des,d2_avg_weight_end,willing,sentence,word,genre,subject,movie_choice,word_tag,sentence_tags
19,"[-1.1408190482948972e-14, 2.8926377537458204e-12, 2.01583500963729e-11, -8.314900199733993e-08, 1.2212789037311875e-05, -0.0008438760706527815, 0.03164147902199681, -0.6369777266018422, 6.210353999296792, -22.120444961092986]","[-1.1408190482948971e-15, 3.214041948606467e-13, 2.5197937620466124e-12, -1.1878428856762847e-08, 2.035464839551979e-06, -0.0001687752141305563, 0.007910369755499202, -0.2123259088672807, 3.105176999648396, -22.120444961092986, 67.29823595898866]",2,2,4,3.08000241570626,22.3164581341238,1366.48101430082,16.8575766836547,-50.4406592753339,-57.8113190709678,-10.8213390050237,-52.2294850891437,-54.3311569011205,-0.560451769725933,-0.64234798967742,-0.120237100055819,-0.580327612101596,-0.603679521123561,22.1086363910879,22.5462173923675,5.51485161536588,22.120943873494,22.3039491197187,0.245651515456532,0.250513526581861,0.0612761290596209,0.245788265261044,0.247821656885763,9,Sexual Harassment movie about Harvey Weinstein and metoo.,metoo,Drama,20,Avatar: The Way of Water,ADV,"['ADJ', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'CCONJ', 'ADV', 'PUNCT']"
19,"[3.0693795898998694e-13, -1.3264953608908393e-10, 2.430967851228828e-08, -2.4635184425174473e-06, 0.00015089735744569773, -0.005728821821373176, 0.13244623673382025, -1.7397850533744594, 10.899355622169159, -18.49799256787594]","[3.0693795898998697e-14, -1.4738837343231548e-11, 3.038709814036035e-09, -3.51931206073921e-07, 2.5149559574282956e-05, -0.0011457643642746353, 0.03311155918345506, -0.5799283511248198, 5.449677811084579, -18.49799256787594, 62.84525716715036]",3,4,7,91.0858816214476,95.1582710916139,7887.86128325012,92.9266737385593,30.0814165714089,26.9713346798185,8.71404577011616,28.887724944145,33.721617573173,0.334237961904543,0.299681496442428,0.0968227307790684,0.320974721601611,0.374684639701923,18.7756498584474,18.8573592749995,5.20642611905309,18.2631362040062,20.0461853410658,0.208618331760527,0.209526214166661,0.0578491791005899,0.202923735600069,0.222735392678509,65,Superhero movie that doesn't take itself too seriously.,Superhero,Fantasy,20,Avatar: The Way of Water,NOUN,"['PROPN', 'NOUN', 'PRON', 'AUX', 'PART', 'VERB', 'PRON', 'ADV', 'ADV', 'PUNCT']"
19,"[5.583433207066424e-14, -2.407871397760955e-11, 4.463710518238057e-09, -4.6526329917012215e-07, 2.9869701870386905e-05, -0.0012112526381069346, 0.030398772434731134, -0.43984848057045356, 3.1834597431336498, -9.360115352898573]","[5.583433207066424e-15, -2.6754126641788387e-12, 5.579638147797571e-10, -6.646618559573174e-08, 4.978283645064484e-06, -0.0002422505276213869, 0.0075996931086827835, -0.1466161601901512, 1.5917298715668249, -9.360115352898573, 54.60285713986171]",2,3,5,4.20522608177622,54.6021245239236,1102.21792834922,3.59581927595012,-51.0070378639116,-63.0342157414135,-17.0427767037802,-46.7160206261092,-52.3141666850232,-0.566744865154573,-0.700380174904594,-0.189364185597558,-0.519066895845658,-0.58126851872248,10.0541107379819,10.9063450738577,3.3584819291663,9.20915649331106,10.9547468394675,0.111712341533132,0.121181611931752,0.0373164658796256,0.10232396103679,0.121719409327416,0,Horror in the woods with a diverse cast of people that will die.,trash,Horror,20,Avatar: The Way of Water,NOUN,"['NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PRON', 'AUX', 'VERB', 'PUNCT']"
19,"[7.119365567585572e-14, -3.65637236287299e-11, 7.891411906982592e-09, -9.352762894000933e-07, 6.657963212693695e-05, -0.0029168848385344994, 0.07708263733515429, -1.1416454927577542, 7.906066469323804, -14.265898160331686]","[7.119365567585572e-15, -4.062635958747767e-12, 9.86426488372824e-10, -1.3361089848572762e-07, 1.1096605354489492e-05, -0.0005833769677068999, 0.019270659333788572, -0.380548497585918, 3.953033234661902, -14.265898160331686, 60.353086021442806]",3,3,6,87.2411132866818,95.3594273939242,7877.56675587215,95.7314842078861,35.3783981864433,31.3091533730026,11.813913415564,32.4090843174902,35.8065231884563,0.393093313182703,0.347879481922251,0.131265704617377,0.360100936861002,0.397850257649514,13.3741754748628,13.4979025131448,2.76782051194064,13.9498988316379,12.4007861150961,0.148601949720698,0.149976694590497,0.0307535612437849,0.154998875907087,0.137786512389957,95,Fantasy of other worldly eco-warriors trying to save their planet from invaders.,Fantasy,SciFi,20,Avatar: The Way of Water,NOUN,"['NOUN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'PART', 'VERB', 'PRON', 'NOUN', 'ADP', 'NOUN', 'PUNCT']"
20,"[-5.389322737127345e-13, 2.0547441786584042e-10, -3.274846131263193e-08, 2.8355126942343286e-06, -0.00014525857638434257, 0.004501593726436869, -0.08286948604414332, 0.8471736550578657, -4.0291248423653085, 5.917944969913259]","[-5.389322737127345e-14, 2.283049087398227e-11, -4.093557664078991e-09, 4.050732420334755e-07, -2.4209762730723763e-05, 0.0009003187452873737, -0.02071737151103583, 0.2823912183526219, -2.0145624211826543, 5.917944969913259, 43.82528560020818]",4,3,7,75.6723755633363,82.8351694220243,6511.28366189172,50.0025154805824,6.17722988037417,22.7590895037316,-18.7128158698785,26.4343532203462,-33.2043996473709,0.068635887559713,0.252878772263684,-0.207920176331983,0.293715035781624,-0.368937773859676,-34.6352488433595,-34.2362151429298,-30.4831504640018,-12.8109105901975,-63.9000955178963,-0.38483609825955,-0.380402390476997,-0.338701671822243,-0.142343451002195,-0.710001061309958,67,"Tom cruise runs in another movie filled with more Tom cruise stunts and driving, with a plot where I assume he is supposed to choose a side in a war where its A vs B and he always chooses C.",Cruise,Action,21,Dungeons and Dragons,NOUN,"['PROPN', 'PROPN', 'VERB', 'ADP', 'DET', 'NOUN', 'VERB', 'ADP', 'ADJ', 'PROPN', 'NOUN', 'NOUN', 'CCONJ', 'VERB', 'PUNCT', 'ADP', 'DET', 'NOUN', 'SCONJ', 'PRON', 'VERB', 'PRON', 'AUX', 'VERB', 'PART', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'SCONJ', 'PRON', 'PROPN', 'PROPN', 'PROPN', 'CCONJ', 'PRON', 'ADV', 'VERB', 'PROPN']"
20,"[3.6783728365929394e-14, 4.3117397431404265e-12, -4.699017920305848e-09, 8.91004088209629e-07, -8.070846857847013e-05, 0.004050106545384257, -0.11500644817744521, 1.75364636137457, -12.364907066685644, 27.366864705764705]","[3.678372836592939e-15, 4.790821936822696e-13, -5.87377240038231e-10, 1.272862983156613e-07, -1.3451411429745023e-05, 0.0008100213090768514, -0.028751612044361302, 0.5845487871248567, -6.182453533342822, 27.366864705764705, 35.58687185173985]",4,4,8,56.6334978081524,74.9327518685592,6019.72032621297,87.777334091047,52.1904622393072,65.4251940523029,31.2027060218187,34.0353717773153,83.2820169651561,0.579894024881191,0.726946600581143,0.346696733575763,0.378170797525726,0.92535574405729,-21.0234815031424,-24.2034913898996,-1.047449575475,-25.231902303453,-14.8666126949864,-0.233594238923805,-0.268927682109996,-0.0116383286163889,-0.280354470038367,-0.165184585499849,75,Fairly loyal to the franchise Dnd party who stole for the wrong person and save the world.,Interesting,Adventure,21,Dungeons and Dragons,ADJ,"['ADV', 'ADJ', 'ADP', 'DET', 'NOUN', 'PROPN', 'NOUN', 'PRON', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'CCONJ', 'VERB', 'DET', 'NOUN', 'PUNCT']"
20,"[-1.398585624533592e-13, 5.362357494325132e-11, -8.65307981450412e-09, 7.679202903377804e-07, -4.1208003940474035e-05, 0.0013903514868970218, -0.02980427485357922, 0.39628401933264973, -2.93884747700366, 9.01677218348847]","[-1.3985856245335922e-14, 5.958174993694591e-12, -1.081634976813015e-09, 1.0970289861968291e-07, -6.868000656745672e-06, 0.00027807029737940436, -0.007451068713394805, 0.13209467311088324, -1.46942373850183, 9.01677218348847, 47.846359354742496]",3,2,5,52.0311140648839,80.2451192538888,6260.52289910522,63.7256658755116,15.8793065207691,21.3725338554177,-2.69450255967793,22.5436357106393,13.1889101966609,0.176436739119657,0.23747259839353,-0.0299389173297547,0.250484841229325,0.146543446629566,-12.05724902027,-11.6023651911756,-5.04292967451828,-10.0286316008192,-13.9723681601347,-0.133969433558555,-0.12891516879084,-0.056032551939092,-0.111429240009102,-0.155248535112608,41,"Antonio Banderas, puss in boots is down to his last life and settle down with a crazy cat woman, but little does he know his past will come back to haunt him.",tiring ,Animation,21,Dungeons and Dragons,ADJ,"['PROPN', 'PROPN', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'AUX', 'ADV', 'ADP', 'PRON', 'ADJ', 'NOUN', 'CCONJ', 'VERB', 'ADP', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN', 'PUNCT', 'CCONJ', 'ADJ', 'AUX', 'PRON', 'VERB', 'PRON', 'NOUN', 'AUX', 'VERB', 'ADV', 'PART', 'VERB', 'PRON', 'PUNCT']"
20,"[-8.026416916337157e-13, 3.2017819331126916e-10, -5.363042786678458e-08, 4.907348804276088e-06, -0.0002674626366242501, 0.008885375648834137, -0.17667456516819385, 1.966554302445306, -10.403341793881664, 17.192354532318568]","[-8.026416916337157e-14, 3.557535481236324e-11, -6.703803483348073e-09, 7.010498291822983e-07, -4.457710610404169e-05, 0.0017770751297668272, -0.04416864129204846, 0.655518100815102, -5.201670896940832, 17.192354532318568, 43.81239077169274]",4,3,7,70.699487955472,85.3636900871357,6747.53628322547,77.8325430807612,34.0201523090684,49.0360905997017,7.06977632316388,35.4554140631716,20.0524165368606,0.378001692322982,0.544845451107796,0.0785530702573764,0.393949045146352,0.22280462818734,-31.6800332567989,-31.7972282778581,-19.355065280203,-20.2449762907956,-48.3270109414456,-0.352000369519988,-0.353302536420646,-0.215056280891144,-0.22494418100884,-0.536966788238284,65,"Whitney houston the movie, with the songs we all grew up with, coming back with tons of nostalgia. ",Nostalgia,Biography,21,Dungeons and Dragons,NOUN,"['PROPN', 'VERB', 'DET', 'NOUN', 'PUNCT', 'ADP', 'DET', 'NOUN', 'PRON', 'PRON', 'VERB', 'ADP', 'ADP', 'PUNCT', 'VERB', 'ADV', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT']"
20,"[-3.045050114722115e-13, 1.298063017631948e-10, -2.3170893059470738e-08, 2.2444643876826378e-06, -0.00012774135215711367, 0.004314595997890684, -0.08273039053993086, 0.7932156059591006, -2.688424842669341, 0.9525009654350215]","[-3.045050114722115e-14, 1.4422922418132755e-11, -2.896361632433842e-09, 3.2063776966894824e-07, -2.1290225359518947e-05, 0.0008629191995781368, -0.020682597634982716, 0.26440520198636686, -1.3442124213346704, 0.9525009654350215, 46.214146849317444]",3,3,6,56.069502022406,78.4163818567116,6010.23766519002,73.2532618073225,27.039114958005,32.1655913955551,7.99284341841899,25.8060502790873,43.1689930625326,0.3004346106445,0.357395459950612,0.0888093713157665,0.286733891989859,0.479655478472585,-0.781708611382186,-3.11683162585858,-0.279514985046474,-0.697620779181259,-1.33115268290106,-0.0086856512375798,-0.0346314625095398,-0.0031057220560719,-0.0077513419909028,-0.0147905853655674,54,It's Harvey Weinstein's sexual assault the movie with a star studded cast in an opportunity to either give a voice to the victims or sensationalize the man who used power to take advantage of women.,Apprehensive  ,Drama,21,Dungeons and Dragons,VERB,"['PRON', 'AUX', 'PROPN', 'PROPN', 'PART', 'ADJ', 'NOUN', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'PART', 'CCONJ', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'VERB', 'DET', 'NOUN', 'PRON', 'VERB', 'NOUN', 'PART', 'VERB', 'NOUN', 'ADP', 'NOUN', 'PUNCT']"
20,"[2.0645954230889782e-14, -2.012023614659206e-11, 5.625502523396672e-09, -7.447451312240291e-07, 5.420495653814208e-05, -0.00227329923114243, 0.054598108070426726, -0.7136864739029494, 4.479563408665904, -8.84173209102614]","[2.0645954230889782e-15, -2.2355817940657844e-12, 7.03187815424584e-10, -1.0639216160343272e-07, 9.03415942302368e-06, -0.00045465984622848605, 0.013649527017606682, -0.23789549130098314, 2.239781704332952, -8.84173209102614, 56.41533227547218]",2,3,5,47.5612953598079,69.9627222246285,5189.1247363174,90.9991481064518,34.5838158309796,45.1799723967104,32.5581802183749,10.6715895703496,65.6045506824541,0.384264620344217,0.501999693296782,0.361757557981943,0.118573217448329,0.728939452027268,13.5973621353751,13.4474898192998,7.10761905397116,9.88908361524769,18.2802678175174,0.151081801504168,0.149416553547775,0.078973545044124,0.109878706836085,0.203114086861304,55,Shazam struggles with his identity and has to save the world with eferences to other movies.,Amusing,Fantasy,21,Dungeons and Dragons,ADJ,"['PROPN', 'VERB', 'ADP', 'PRON', 'NOUN', 'CCONJ', 'VERB', 'PART', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT']"
20,"[1.1855235723117604e-13, -5.780060129588837e-11, 1.1811592912401131e-08, -1.3188225847553492e-06, 8.775074240902188e-05, -0.0035558883704105383, 0.0861286993074337, -1.1794500262691137, 8.201809739034974, -20.868156762829766]","[1.1855235723117604e-14, -6.422289032876485e-12, 1.4764491140501414e-09, -1.8840322639362131e-07, 1.462512373483698e-05, -0.0007111776740821076, 0.021532174826858427, -0.39315000875637124, 4.100904869517487, -20.868156762829766, 67.9120880456932]",2,2,4,28.2796485386719,94.8041548553976,6259.98737012545,85.6237010667375,17.7116130210443,43.6144855838868,15.2611865101575,6.87832976614789,23.197905366558,0.196795700233825,0.484605395376521,0.16956873900175,0.0764258862905321,0.257754504072866,15.372917596434,16.695733529149,-0.785474285152418,20.001621280695,9.5513611539435,0.170810195515934,0.185508150323878,-0.008727492057249,0.222240236452166,0.106126235043817,77,"Asian daughter meets shyamalan's version of cabin in the woods with her two dads with, I think david bautista as one of the antagonists?",shyamalan,Horror,21,Dungeons and Dragons,NOUN,"['ADJ', 'NOUN', 'VERB', 'NOUN', 'PART', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'PRON', 'NUM', 'NOUN', 'ADP', 'PUNCT', 'PRON', 'VERB', 'PROPN', 'PROPN', 'ADP', 'NUM', 'ADP', 'DET', 'NOUN', 'PUNCT']"
20,"[5.145672454557341e-13, -2.243458057935892e-10, 4.1338206579423286e-08, -4.183861349909497e-06, 0.0002530416125460542, -0.00932222911383369, 0.20436917925221584, -2.487728346973985, 14.462582515326877, -26.086447988901657]","[5.1456724545573405e-14, -2.4927311754843245e-11, 5.167275822427911e-09, -5.976944785584995e-07, 4.217360209100903e-05, -0.0018644458227667382, 0.05109229481305396, -0.8292427823246616, 7.231291257663439, -26.086447988901657, 67.3864989496924]",3,4,7,72.4911909497741,89.4783955702865,6751.97508357463,75.8465785099943,8.46007956030189,27.7809257686571,0.913751364497784,9.66134808587958,-0.171550574714729,0.0940008840033544,0.308676952985079,0.0101527929388643,0.107348312065329,-0.0019061174968303,27.0393540078835,28.45335685177,7.37860706318048,26.4205854466739,27.7838064980336,0.300437266754261,0.316148409464111,0.0819845229242276,0.293562060518599,0.308708961089263,83,Avatar is back with amazing cgi and water physics where the conflict seems to be surrounding family where the antagonist seems cloudy at best.,Hopeful,SciFi,21,Dungeons and Dragons,ADJ,"['PROPN', 'AUX', 'ADV', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'SCONJ', 'DET', 'NOUN', 'VERB', 'PART', 'AUX', 'VERB', 'NOUN', 'SCONJ', 'DET', 'NOUN', 'VERB', 'ADJ', 'ADP', 'ADV', 'PUNCT']"
21,"[-3.872259736552456e-14, 3.402919855302716e-11, -9.32834395484086e-09, 1.2426473805980805e-06, -9.250087159399614e-05, 0.004017645272832725, -0.10059805474863145, 1.3568159724948397, -8.301422734308543, 13.743130298947078]","[-3.872259736552456e-15, 3.781022061447462e-12, -1.1660429943551075e-09, 1.7752105437115436e-07, -1.541681193233269e-05, 0.0008035290545665452, -0.025149513687157864, 0.45227199083161324, -4.150711367154272, 13.743130298947078, 39.442690522688544]",4,4,8,32.1876288327405,85.7717064858205,4930.37469970165,107.33617448924,67.8934839665517,70.5330679953837,59.0615421908087,25.8053127673809,105.017784928101,0.754372044072796,0.783700755504263,0.656239357675652,0.286725697415343,1.16686427697891,0.990103422277457,-0.486827132392506,10.4233782668528,-9.18574898900601,15.0661494755192,0.0110011491364162,-0.0054091903599167,0.115815314076143,-0.102063877655622,0.167401660839102,100,"It looks like another installment in the mission impossible franchise! Ethan Hunt is having an intense conversation with another man, throughout the trailer, while there are explosions, and fight scenes. ",excited,Action,22,Avatar: The Way of Water,VERB,"['PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'AUX', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADP', 'DET', 'NOUN', 'PUNCT', 'SCONJ', 'PRON', 'VERB', 'NOUN', 'PUNCT', 'CCONJ', 'VERB', 'NOUN', 'PUNCT']"
21,"[1.2753643834296214e-13, -3.6687466523988935e-11, 3.196324683359486e-09, 4.721363568862074e-08, -2.6037905998172845e-05, 0.0018444723653086711, -0.060311294227857394, 0.9703346760389187, -6.865793526479877, 15.666445827265312]","[1.2753643834296213e-14, -4.076385169332104e-12, 3.9954058541993573e-10, 6.744805098374392e-09, -4.339650999695474e-06, 0.00036889447306173424, -0.015077823556964349, 0.3234448920129729, -3.4328967632399383, 15.666445827265312, 38.59208314766093]",3,3,6,61.0986275338252,102.493506496185,6774.01146529082,104.014142334481,65.4220591868202,72.7786805888109,39.0425209781444,42.7350530053808,87.5368045226724,0.726911768742447,0.808652006542343,0.433805788646049,0.474833922282009,0.972631161363026,-7.34702320666304,-11.0383694402647,3.69861150411635,-12.8823905124451,-0.0536457858305539,-0.0816335911851449,-0.122648549336275,0.0410956833790706,-0.143137672360502,-0.0005960642870061,100,You should check out the trailer. I didn't realize Chris Pine is in it. The trailer kind of reminds me of Vox Machina,Nerdy,Adventure,22,Avatar: The Way of Water,ADJ,"['PRON', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'PART', 'VERB', 'PROPN', 'PROPN', 'AUX', 'ADP', 'PRON', 'PUNCT', 'DET', 'NOUN', 'NOUN', 'ADV', 'VERB', 'PRON', 'ADP', 'PROPN', 'PROPN']"
21,"[1.4631591254765234e-13, -4.576473161011864e-11, 5.622290281681105e-09, -3.417093379595656e-07, 1.0570190061836395e-05, -0.00014796525792461947, 0.00012152695055636203, 0.034602359070557864, -0.6548307696327428, 1.9439333163685941]","[1.4631591254765233e-14, -5.084970178902071e-12, 7.027862852101381e-10, -4.881561970850937e-08, 1.7616983436393994e-06, -2.9593051584923896e-05, 3.0381737639090508e-05, 0.011534119690185954, -0.3274153848163714, 1.9439333163685941, 48.35929067289661]",3,3,6,14.9459426240353,50.6339562467271,3607.69079050676,46.6514904361212,-1.70780023677546,-15.0815671302395,7.48082843262687,-9.61557872859619,0.163883000912136,-0.0189755581863939,-0.167572968113772,0.0831203159180764,-0.106839763651069,0.001820922232357,15.5202597409741,18.0917944362727,16.5506378603824,2.84968681583527,31.651468628356,0.172447330455268,0.201019938180807,0.183895976226471,0.0316631868426141,0.351682984759511,50,"It looks like a sequel to the first Puss in Boots film. The animation looks a bit low-grade in comparison to the first film, and the Shrek films. ",downgrade,Animation,22,Avatar: The Way of Water,VERB,"['PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADJ', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'ADJ', 'NOUN', 'PUNCT']"
21,"[1.1462448175426832e-13, -4.3351540106196654e-11, 6.631660083949957e-09, -5.18610835137519e-07, 2.1028703374333525e-05, -0.00034059728408498545, -0.003594126398738211, 0.1959858884223251, -1.8613135625821828, 2.306379174796087]","[1.1462448175426832e-14, -4.816837789577406e-12, 8.289575104937446e-10, -7.40872621625027e-08, 3.5047838957222544e-06, -6.811945681699709e-05, -0.0008985315996845527, 0.06532862947410836, -0.9306567812910914, 2.306379174796087, 49.47306232982028]",2,2,4,27.1022584408294,78.3103705714386,5493.34208082379,86.6060671490053,37.1330048191851,60.0232523485471,29.4486857176123,16.967570306369,52.5375347115808,0.41258894243539,0.666925026094968,0.327207619084581,0.188528558959656,0.583750385684231,-1.45517298900026,-1.03608060511568,-0.289548766994796,-1.52941746925553,0.237170772219372,-0.0161685887666696,-0.0115120067235075,-0.0032172085221644,-0.0169935274361725,0.0026352308024374,80,It looks like a biographical movie about Whitney Houston. I don't know if I could watch it. I think it looks inspiring and sad at the same time. ,glamorous,Biography,22,Avatar: The Way of Water,ADJ,"['PRON', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'PRON', 'AUX', 'PART', 'VERB', 'SCONJ', 'PRON', 'AUX', 'VERB', 'PRON', 'PUNCT', 'PRON', 'VERB', 'PRON', 'VERB', 'VERB', 'CCONJ', 'ADJ', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']"
21,"[-4.390236574913979e-14, 1.3419084537141153e-11, -1.5838828445089007e-09, 9.016225052117972e-08, -2.6392346027363626e-06, 5.8414849237471713e-05, -0.002247435863124161, 0.0660817952175235, -0.6884981000906166, 0.6024402874464451]","[-4.390236574913979e-15, 1.4910093930156837e-12, -1.9798535556361258e-10, 1.2880321503025675e-08, -4.3987243378939375e-07, 1.1682969847494343e-05, -0.0005618589657810403, 0.022027265072507834, -0.3442490500453083, 0.6024402874464451, 49.82603000310351]",3,2,5,31.683384833398,99.8675662103801,4711.18484333816,99.7127818920167,49.8867518889132,57.6578170928839,51.2716296927752,11.0868101683663,87.5181690209647,0.554297243210147,0.640642412143154,0.569684774364169,0.123186779648514,0.972424100232941,-1.52724135945316,-0.469553069192756,-1.34519286516045,-0.563858834156008,-2.49932903942955,-0.0169693484383685,-0.0052172563243639,-0.0149465873906716,-0.0062650981572889,-0.0277703226603283,100,"There is a movie about the beginnings of the Harvey Weinstein journalist investigation, and it's push into the #Metoo phase. It looks like a biopic of what happened behind the scenes. ",chilling ,Drama,22,Avatar: The Way of Water,VERB,"['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'PUNCT', 'CCONJ', 'PRON', 'AUX', 'NOUN', 'ADP', 'DET', 'NOUN', 'PROPN', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']"
21,"[-9.421667630973064e-13, 4.0008366643622043e-10, -7.190097049454817e-08, 7.111688026664827e-06, -0.00042134181201855774, 0.015236573638381346, -0.3277260927264647, 3.8829996953666193, -21.46288359454071, 36.652433723194605]","[-9.421667630973063e-14, 4.4453740715135605e-11, -8.987621311818521e-09, 1.0159554323806896e-06, -7.022363533642629e-05, 0.0030473147276762693, -0.08193152318161617, 1.2943332317888732, -10.731441797270355, 36.652433723194605, 28.159994533553753]",5,4,9,42.1151581741849,52.4769469869725,4422.04452797271,41.9103923179827,13.750397784429,4.18560731729622,-5.19247320401263,22.3804704345488,9.10970504782745,0.152782197604766,0.046506747969958,-0.0576941467112514,0.248671893717209,0.101218944975861,-45.5973424173494,-50.3425445780499,-18.2731302041682,-38.7235478175186,-54.6524071499236,-0.506637137970549,-0.559361606422776,-0.203034780046313,-0.430261642416873,-0.607248968332485,71,It looks like the Shazam family might be falling apart in the sequel. Let us see if another JL member shows up in this movie. ,DC ,Fantasy,22,Avatar: The Way of Water,PROPN,"['PRON', 'VERB', 'SCONJ', 'DET', 'PROPN', 'NOUN', 'AUX', 'AUX', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'PUNCT', 'VERB', 'PRON', 'VERB', 'SCONJ', 'DET', 'PROPN', 'NOUN', 'VERB', 'ADP', 'ADP', 'DET', 'NOUN', 'PUNCT']"
21,"[-9.301926493850252e-14, 3.9885809982637765e-11, -7.361685052605748e-09, 7.665457328210916e-07, -4.9312371016247284e-05, 0.002000086841776306, -0.049478298807236115, 0.6737100749520576, -3.9269213074422806, 4.37892944754644]","[-9.301926493850251e-15, 4.431756664737529e-12, -9.202106315757185e-10, 1.0950653326015594e-07, -8.21872850270788e-06, 0.00040001736835526124, -0.012369574701809029, 0.2245700249840192, -1.9634606537211403, 4.37892944754644, 47.88855555804587]",3,3,6,27.8052011689892,66.7221968696817,4686.74928944369,48.6962738990903,0.807718341044392,23.0469607423948,-6.33047497781178,7.34012290411727,-16.2393171908195,0.0089746482338265,0.256077341582164,-0.0703386108645753,0.0815569211568585,-0.180436857675772,-0.491904254273152,-1.75297187138118,2.40449610550121,-3.01937642334265,4.01792677798721,-0.0054656028252572,-0.0194774652375686,0.0267166233944578,-0.0335486269260294,0.0446436308665246,65,"It looks like a horror movie. A couple and their young daughter, head to a cabin in the woods, to be met with some dangerous people.",thriller,Horror,22,Avatar: The Way of Water,NOUN,"['PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'CCONJ', 'PRON', 'ADJ', 'NOUN', 'PUNCT', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PART', 'AUX', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']"
21,"[3.996126051363287e-13, -1.5902838398492393e-10, 2.6432380298730766e-08, -2.3690365348857304e-06, 0.00012294669663725068, -0.0036649570795570874, 0.05754815365999208, -0.37013322442468555, 0.24848915045277023, 1.2666763633868683]","[3.996126051363287e-14, -1.7669820442769324e-11, 3.3040475373413457e-09, -3.384337906979615e-07, 2.0491116106208446e-05, -0.0007329914159114175, 0.01438703841499802, -0.12337774147489519, 0.12424457522638511, 1.2666763633868683, 47.957522164089916]",3,3,6,84.029671848432,98.1654353163019,7074.15050737221,108.257122271322,60.2996001072318,109.220860170424,37.2850038512671,38.0894962827727,81.3725097459429,0.66999555674702,1.21356511300471,0.414277820569635,0.423216625364141,0.904138997177144,9.47766608021363,9.4905634493475,9.3469102433648,2.50017235690224,19.3643574806066,0.105307400891263,0.10545070499275,0.103854558259609,0.0277796928544693,0.215159527562295,100,It's a continuation of the first movie. It looks like Sully is now the leader of the water kingdom of the planet now.,Stunning ,SciFi,22,Avatar: The Way of Water,ADJ,"['PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'SCONJ', 'PROPN', 'AUX', 'ADV', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADV', 'PUNCT']"
