"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_response","att_check_1","att_check_2","att_check_3_1","att_check_3_2","att_check_3_3","att_check_4","comp_check_1","comp_check_2","comp_check_3","timer_First.Click","timer_Last.Click","timer_Page.Submit","timer_Click.Count","comp_check_4","comp_check_5","comp_check_6","lr_satisfy_1","lr_preference_1","lr_word_gen_1","lr_pay","lf_satisfy_1","lf_preference_1","lf_word_gen_1","lf_pay","ll_satisfy_1","ll_preference_1","ll_word_gen_1","ll_pay","lm_satisfy_1","lm_preference_1","lm_word_gen_1","lm_pay","lh_satisfy_1","lh_preference_1","lh_word_gen_1","lh_pay","ercv_satisfy_1","ercv_preference_1","ercv_word_gen_1","ercv_pay","efcv_satisfy_1","efcv_preference_1","efcv_word_gen_1","efcv_pay","ercc_satisfy_1","ercc_preference_1","ercc_word_gen_1","ercc_pay","efcc_satisfy_1","efcc_preference_1","efcc_word_gen_1","efcc_pay","sfr_full_satisfy_1","sfr_full_preference_1","sfr_full_word_gen_1","sfr_full_pay","sfr_par_satisfy_1","sfr_par_preference_1","sfr_par_word_gen_1","sfr_par_pay","srf_full_satisfy_1","srf_full_preference_1","srf_full_word_gen_1","srf_full_pay","srf_par_satisfy_1","srf_par_preference_1","srf_par_word_gen_1","srf_par_pay","srfr_full_satisfy_1","srfr_full_preference_1","srfr_full_word_gen_1","srfr_full_pay","srfr_par_satisfy_1","srfr_par_preference_1","srfr_par_word_gen_1","srfr_par_pay","sfrf_full_satisfy_1","sfrf_full_preference_1","sfrf_full_word_gen_1","sfrf_full_pay","sfrf_par_satisfy_1","sfrf_par_preference_1","sfrf_par_word_gen_1","sfrf_par_pay","sfrfr_satisfy_1","sfrfr_preference_1","sfrfr_word_gen_1","sfrfr_pay","srfrf_satisfy_1","srfrf_preference_1","srfrf_word_gen_1","srfrf_pay","log_rise_satisfy_1","log_rise_preference_1","log_rise_word_gen_1","log_rise_pay","log_fall_satisfy_1","log_fall_preference_1","log_fall_word_gen_1","log_fall_pay","pc_full_satisfy_1","pc_full_preference_1","pc_full_word_gen_1","pc_full_pay","pc_par_satisfy_1","pc_par_preference_1","pc_par_word_gen_1","pc_par_pay","nc_full_satisfy_1","nc_full_preference_1","nc_full_word_gen_1","nc_full_pay","nc_par_satisfy_1","nc_par_preference_1","nc_par_word_gen_1","nc_par_pay","lrsf_satisfy_1","lrsf_preference_1","lrsf_word_gen_1","lrsf_pay","lrsfer_satisfy_1","lrsfer_preference_1","lrsfer_word_gen_1","lrsfer_pay","comp_check_7","comp_check_8","comp_check_9","gender","gender_4_TEXT","ethnicity","ethnicity_5_TEXT","age","education","education_9_TEXT","comments","StudyID","FL_34_DO"
"295","8/26/21 7:53","8/26/21 8:29","IP Address",100,2160,TRUE,"8/26/21 8:29","R_VWlcVDQy30zEO89",NA,NA,NA,NA,11.01420593,76.99411011,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience",NA,NA,NA,NA,NA,NA,"",70,50,"Relatibvely fine","6000",0,0,"There is no happines it became less when the customer rate is higher","2000",0,0,"There is no happiness in the customer touchpoint. Poor experience ","0",50,50,"Neutral","10000",100,100,"Satisfying","20000",60,50,"Neutral","15000",70,50,"Neutral","15000",71,49,"Better","10000",71,70,"Good","15000",60,60,"Good","15000",51,68,"The customer experience was satisfyable at start drops gradually and take a stand again","10000",70,70,"Good","15000",46,41,"Decreasing service","70000",59,48,"Somewhat satisfying","10000",70,50,"Neutral","10000",77,69,"Satisfying","150000",60,49,"Neutral","12000",45,45,"Neutral","15000",50,50,"Neutral","10000",70,70,"Neutral","15000",70,50,"Neutral","13000",60,60,"Better","10000",57,55,"Neutral","10000",60,60,"Good","15000",80,81,"Good","20000",20,29,"The customer experience increased gradually and dropped sudden","4000",72,71,"Better","14000","Happiness","Customer Touchpoint","Satisfaction","Male",NA,"White","","28","College Graduate (4 year)","","None","lifelines_e3","Linear_Fall|Linear_Rise_Sharp_Fall|Linear_Low|Sinusoidal_Fall_Rise_Partial|Linear_High|Sinusoidal_Rise_Fall_Rise_Full|Sinusoidal_Rise_Fall_Partial|Sinusoidal_Fall_Rise_Fall_Full|Negative_Change_Partial|Negative_Change_Full|Positive_Change_Partial|Sinusoidal_Rise_Fall_Rise_Partial|Logistic_Fall|Sinusoidal_Fall_Rise_Full|Sinusoidal_Fall_Rise_Fall_Rise|Exponential_Fall_Concave|Sinusoidal_Rise_Fall_Rise_Fall|Linear_Rise|Sinusoidal_Fall_Rise_Fall_Partial|Exponential_Rise_Concave|Exponential_Fall_Convex|Sinusoidal_Rise_Fall_Full|Exponential_Rise_Convex|Linear_Rise_Sharp_Fall_Exponential_Rise|Positive_Change_Full|Linear_Middle|Logistic_Rise"
"296","8/26/21 8:18","8/26/21 8:51","IP Address",100,2033,TRUE,"8/26/21 8:51","R_2uxjs0XdaLkUI1J",NA,NA,NA,NA,27.98829651,-82.29910278,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience",NA,NA,NA,NA,NA,NA,"",90,90,"Satisfied","19000",0,0,"Unacceptable","0",0,0,"Horrible","0",45,45,"Mediocre","10000",100,100,"Excellent","19000",70,50,"Improvement","13000",0,0,"Untrustworthy","0",85,90,"Impressed","16000",0,0,"Regretful","0",80,70,"Redeemed","15000",50,10,"Rollercoaster","10000",0,0,"Regretful","0",0,0,"Unacceptable","0",50,10,"Unnecessary","12000",75,70,"Inconsistent","14000",5,0,"Frustrating","0",0,0,"Dismaying","0",55,30,"Inconsistent","0",0,0,"Disappointing","0",88,81,"Improved","15000",50,0,"Disappointing","0",70,70,"Comeback","14000",35,0,"Disappointing","8000",0,0,"Unsatisfactory","0",40,0,"Disappointing","5000",0,0,"Poor","0",70,30,"Tumultuous","9000","Customer Touchpoint","Customer Touchpoint","Happiness","Female",NA,"White","","57","Some College","","","lifelines_e3","Logistic_Fall|Exponential_Rise_Concave|Sinusoidal_Fall_Rise_Fall_Full|Negative_Change_Partial|Linear_Rise_Sharp_Fall_Exponential_Rise|Sinusoidal_Fall_Rise_Partial|Linear_Fall|Sinusoidal_Rise_Fall_Full|Linear_Rise_Sharp_Fall|Sinusoidal_Rise_Fall_Rise_Full|Linear_Middle|Linear_Low|Sinusoidal_Rise_Fall_Rise_Fall|Exponential_Fall_Convex|Exponential_Rise_Convex|Exponential_Fall_Concave|Sinusoidal_Rise_Fall_Partial|Negative_Change_Full|Sinusoidal_Fall_Rise_Fall_Partial|Sinusoidal_Fall_Rise_Full|Linear_Rise|Logistic_Rise|Positive_Change_Partial|Positive_Change_Full|Linear_High|Sinusoidal_Rise_Fall_Rise_Partial|Sinusoidal_Fall_Rise_Fall_Rise"
"297","8/25/21 9:17","8/25/21 9:19","IP Address",16,134,FALSE,"9/1/21 9:19","R_zViLlNxOfuHrkGt",NA,NA,NA,NA,NA,NA,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience",NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","","","","","",NA,"","","","","","","lifelines_e3","Sinusoidal_Fall_Rise_Fall_Full|Sinusoidal_Rise_Fall_Rise_Fall|Exponential_Fall_Convex|Sinusoidal_Rise_Fall_Rise_Partial|Exponential_Rise_Concave|Positive_Change_Full|Sinusoidal_Fall_Rise_Partial|Logistic_Fall|Negative_Change_Full|Logistic_Rise|Sinusoidal_Fall_Rise_Full|Linear_Middle|Exponential_Fall_Concave|Sinusoidal_Fall_Rise_Fall_Partial|Linear_High|Linear_Rise|Sinusoidal_Rise_Fall_Full|Sinusoidal_Fall_Rise_Fall_Rise|Exponential_Rise_Convex|Negative_Change_Partial|Sinusoidal_Rise_Fall_Partial|Linear_Fall|Linear_Rise_Sharp_Fall|Linear_Low|Linear_Rise_Sharp_Fall_Exponential_Rise|Sinusoidal_Rise_Fall_Rise_Full|Positive_Change_Partial"
"298","8/25/21 9:19","8/25/21 9:20","IP Address",4,21,FALSE,"9/1/21 9:20","R_3gOr3spUI0jvhfO",NA,NA,NA,NA,NA,NA,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","","","","","",NA,"","","","","","","lifelines_e3",""
"299","8/25/21 9:18","8/25/21 9:21","IP Address",16,141,FALSE,"9/1/21 9:21","R_2Qm231s181S4Aj2",NA,NA,NA,NA,NA,NA,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience",NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","","","","","",NA,"","","","","","","lifelines_e3","Linear_Rise|Linear_Rise_Sharp_Fall_Exponential_Rise|Linear_Fall|Linear_Middle|Sinusoidal_Rise_Fall_Rise_Fall|Exponential_Fall_Concave|Sinusoidal_Fall_Rise_Partial|Sinusoidal_Rise_Fall_Partial|Exponential_Rise_Convex|Linear_Rise_Sharp_Fall|Positive_Change_Partial|Sinusoidal_Fall_Rise_Fall_Full|Sinusoidal_Rise_Fall_Rise_Partial|Negative_Change_Full|Sinusoidal_Fall_Rise_Fall_Partial|Logistic_Rise|Exponential_Fall_Convex|Positive_Change_Full|Logistic_Fall|Sinusoidal_Fall_Rise_Fall_Rise|Negative_Change_Partial|Sinusoidal_Fall_Rise_Full|Linear_High|Sinusoidal_Rise_Fall_Rise_Full|Sinusoidal_Rise_Fall_Full|Exponential_Rise_Concave|Linear_Low"
"300","8/25/21 9:20","8/25/21 9:21","IP Address",16,87,FALSE,"9/1/21 9:22","R_3ErHhVO37puVJQL",NA,NA,NA,NA,NA,NA,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience",NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","","","","","",NA,"","","","","","","lifelines_e3","Exponential_Fall_Concave|Positive_Change_Full|Exponential_Rise_Convex|Logistic_Rise|Logistic_Fall|Negative_Change_Full|Linear_Middle|Exponential_Fall_Convex|Sinusoidal_Fall_Rise_Full|Sinusoidal_Fall_Rise_Fall_Rise|Linear_Rise_Sharp_Fall|Sinusoidal_Fall_Rise_Fall_Full|Exponential_Rise_Concave|Sinusoidal_Rise_Fall_Full|Linear_High|Linear_Rise_Sharp_Fall_Exponential_Rise|Negative_Change_Partial|Sinusoidal_Rise_Fall_Partial|Sinusoidal_Rise_Fall_Rise_Partial|Linear_Fall|Sinusoidal_Rise_Fall_Rise_Full|Sinusoidal_Rise_Fall_Rise_Fall|Linear_Low|Positive_Change_Partial|Linear_Rise|Sinusoidal_Fall_Rise_Partial|Sinusoidal_Fall_Rise_Fall_Partial"
"301","8/25/21 9:20","8/25/21 9:23","IP Address",16,166,FALSE,"9/1/21 9:23","R_25SgLN4s7yzSB5a",NA,NA,NA,NA,NA,NA,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience",NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","","","","","",NA,"","","","","","","lifelines_e3","Exponential_Rise_Convex|Sinusoidal_Fall_Rise_Fall_Full|Linear_Low|Linear_Rise_Sharp_Fall|Sinusoidal_Rise_Fall_Rise_Full|Linear_Middle|Positive_Change_Partial|Logistic_Fall|Sinusoidal_Rise_Fall_Full|Sinusoidal_Fall_Rise_Fall_Rise|Linear_Rise|Sinusoidal_Rise_Fall_Rise_Partial|Sinusoidal_Fall_Rise_Fall_Partial|Exponential_Rise_Concave|Sinusoidal_Rise_Fall_Rise_Fall|Logistic_Rise|Linear_Rise_Sharp_Fall_Exponential_Rise|Exponential_Fall_Concave|Sinusoidal_Fall_Rise_Partial|Exponential_Fall_Convex|Sinusoidal_Rise_Fall_Partial|Linear_Fall|Positive_Change_Full|Negative_Change_Partial|Linear_High|Sinusoidal_Fall_Rise_Full|Negative_Change_Full"
"302","8/25/21 9:26","8/25/21 9:27","IP Address",4,32,FALSE,"9/1/21 9:27","R_3EMCs6FLfHe80wN",NA,NA,NA,NA,NA,NA,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","","","","","",NA,"","","","","","","lifelines_e3",""
"303","8/25/21 9:24","8/25/21 9:28","IP Address",22,228,FALSE,"9/1/21 9:28","R_3nCd0BBMOLF3h0l",NA,NA,NA,NA,NA,NA,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,60,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience",4.189,30.777,82.016,10,0,80,"They were highly stressed early in their customer experience, then highly unstressed later in their customer experience",NA,NA,"","",NA,NA,"","",NA,NA,"","",36,44,"Consistent","14000",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",32,0,"Inconsistent","11000",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","","","","","",NA,"","","","","","","lifelines_e3","Sinusoidal_Rise_Fall_Rise_Full|Linear_Middle|Sinusoidal_Fall_Rise_Fall_Full|Sinusoidal_Fall_Rise_Partial|Exponential_Rise_Convex|Positive_Change_Partial|Sinusoidal_Rise_Fall_Full|Exponential_Rise_Concave|Linear_Low|Sinusoidal_Fall_Rise_Fall_Rise|Sinusoidal_Fall_Rise_Fall_Partial|Exponential_Fall_Concave|Exponential_Fall_Convex|Logistic_Rise|Logistic_Fall|Linear_Rise_Sharp_Fall_Exponential_Rise|Sinusoidal_Fall_Rise_Full|Negative_Change_Full|Linear_High|Sinusoidal_Rise_Fall_Rise_Fall|Linear_Rise|Negative_Change_Partial|Linear_Fall|Linear_Rise_Sharp_Fall|Sinusoidal_Rise_Fall_Partial|Sinusoidal_Rise_Fall_Rise_Partial|Positive_Change_Full"
"304","8/25/21 9:28","8/25/21 9:32","IP Address",19,243,FALSE,"9/1/21 9:32","R_1Ipk4tfccAWucRi",NA,NA,NA,NA,NA,NA,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience",NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",15,0,"poor","15000",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","","","","","",NA,"","","","","","","lifelines_e3","Sinusoidal_Fall_Rise_Fall_Full|Exponential_Rise_Concave|Linear_High|Linear_Rise_Sharp_Fall|Sinusoidal_Fall_Rise_Full|Linear_Rise_Sharp_Fall_Exponential_Rise|Sinusoidal_Fall_Rise_Fall_Rise|Sinusoidal_Rise_Fall_Full|Linear_Middle|Sinusoidal_Rise_Fall_Rise_Full|Linear_Rise|Positive_Change_Full|Logistic_Rise|Negative_Change_Partial|Exponential_Fall_Concave|Sinusoidal_Rise_Fall_Rise_Partial|Exponential_Fall_Convex|Linear_Fall|Sinusoidal_Fall_Rise_Fall_Partial|Logistic_Fall|Positive_Change_Partial|Negative_Change_Full|Linear_Low|Sinusoidal_Rise_Fall_Partial|Exponential_Rise_Convex|Sinusoidal_Rise_Fall_Rise_Fall|Sinusoidal_Fall_Rise_Partial"
"305","8/25/21 9:35","8/25/21 9:37","IP Address",13,124,FALSE,"9/1/21 9:37","R_43fON52GkbG06xr",NA,NA,NA,NA,NA,NA,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience",NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","","","","","",NA,"","","","","","","lifelines_e3",""
"306","8/25/21 9:35","8/25/21 9:39","IP Address",16,225,FALSE,"9/1/21 9:39","R_300LFQT8Ly2rlvt",NA,NA,NA,NA,NA,NA,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience",NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","","","","","",NA,"","","","","","","lifelines_e3","Sinusoidal_Rise_Fall_Full|Exponential_Fall_Concave|Linear_Rise|Sinusoidal_Fall_Rise_Fall_Rise|Sinusoidal_Fall_Rise_Fall_Full|Linear_Middle|Sinusoidal_Rise_Fall_Rise_Full|Linear_Rise_Sharp_Fall|Sinusoidal_Rise_Fall_Rise_Partial|Negative_Change_Partial|Linear_Low|Exponential_Fall_Convex|Positive_Change_Partial|Sinusoidal_Fall_Rise_Fall_Partial|Positive_Change_Full|Linear_Rise_Sharp_Fall_Exponential_Rise|Linear_Fall|Linear_High|Logistic_Rise|Sinusoidal_Rise_Fall_Partial|Exponential_Rise_Convex|Sinusoidal_Rise_Fall_Rise_Fall|Negative_Change_Full|Sinusoidal_Fall_Rise_Full|Sinusoidal_Fall_Rise_Partial|Logistic_Fall|Exponential_Rise_Concave"
"307","8/25/21 9:28","8/25/21 9:41","IP Address",9,745,FALSE,"9/1/21 9:41","R_3hbDZCmg3DdJLH3",NA,NA,NA,NA,NA,NA,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,60,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience",NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","","","","","",NA,"","","","","","","lifelines_e3",""
"308","8/25/21 9:37","8/25/21 9:41","IP Address",16,224,FALSE,"9/1/21 9:41","R_2f6tIMyOTvmmbJp",NA,NA,NA,NA,NA,NA,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience",NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","","","","","",NA,"","","","","","","lifelines_e3","Linear_Rise_Sharp_Fall_Exponential_Rise|Sinusoidal_Fall_Rise_Fall_Rise|Exponential_Fall_Concave|Sinusoidal_Fall_Rise_Fall_Partial|Linear_High|Exponential_Rise_Convex|Exponential_Fall_Convex|Sinusoidal_Rise_Fall_Full|Negative_Change_Partial|Exponential_Rise_Concave|Sinusoidal_Fall_Rise_Fall_Full|Positive_Change_Full|Sinusoidal_Rise_Fall_Rise_Partial|Linear_Rise|Negative_Change_Full|Sinusoidal_Rise_Fall_Rise_Full|Logistic_Fall|Sinusoidal_Fall_Rise_Full|Sinusoidal_Rise_Fall_Rise_Fall|Positive_Change_Partial|Logistic_Rise|Linear_Low|Linear_Rise_Sharp_Fall|Linear_Middle|Sinusoidal_Fall_Rise_Partial|Sinusoidal_Rise_Fall_Partial|Linear_Fall"
"309","8/25/21 9:36","8/25/21 9:44","IP Address",57,479,FALSE,"9/1/21 9:44","R_1eqwS4BAx8L3qu8",NA,NA,NA,NA,NA,NA,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience",NA,NA,NA,NA,NA,NA,"",NA,NA,"","",34,34,"improving","12000",NA,NA,"","",45,57,"consistent ","14000",NA,NA,"","",4,8,"worse","8000",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",66,70,"decent ","15000",NA,NA,"","",13,17,"erratic ","10000",NA,NA,"","",16,19,"erratic ","10000",13,14,"erratic ","10000",18,20,"erratic ","10000",NA,NA,"","",59,73,"good","18000",11,10,"worse","8000",NA,NA,"","",25,32,"stressful ","10000",17,16,"bad","10000",60,65,"average ","15000",18,0,"erratic ","10000","","","","",NA,"","","","","","","lifelines_e3","Linear_Rise_Sharp_Fall_Exponential_Rise|Negative_Change_Full|Linear_Middle|Sinusoidal_Rise_Fall_Rise_Fall|Positive_Change_Full|Logistic_Fall|Sinusoidal_Fall_Rise_Fall_Rise|Linear_Rise_Sharp_Fall|Sinusoidal_Rise_Fall_Partial|Sinusoidal_Fall_Rise_Fall_Partial|Sinusoidal_Rise_Fall_Rise_Partial|Negative_Change_Partial|Linear_Fall|Exponential_Rise_Convex|Linear_Rise|Sinusoidal_Fall_Rise_Full|Sinusoidal_Fall_Rise_Partial|Sinusoidal_Rise_Fall_Full|Exponential_Fall_Convex|Linear_High|Positive_Change_Partial|Sinusoidal_Rise_Fall_Rise_Full|Exponential_Fall_Concave|Sinusoidal_Fall_Rise_Fall_Full|Logistic_Rise|Linear_Low|Exponential_Rise_Concave"
"310","8/25/21 9:42","8/25/21 9:44","IP Address",19,116,FALSE,"9/1/21 9:44","R_1obw8yUoLe103YU",NA,NA,NA,NA,NA,NA,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience",NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","",32,0,"rough","10000",NA,NA,"","",NA,NA,"","",NA,NA,"","",NA,NA,"","","","","","",NA,"","","","","","","lifelines_e3","Positive_Change_Partial|Linear_Low|Negative_Change_Full|Sinusoidal_Rise_Fall_Rise_Fall|Positive_Change_Full|Exponential_Rise_Concave|Exponential_Fall_Convex|Sinusoidal_Fall_Rise_Partial|Sinusoidal_Fall_Rise_Fall_Rise|Exponential_Rise_Convex|Negative_Change_Partial|Exponential_Fall_Concave|Sinusoidal_Fall_Rise_Fall_Partial|Logistic_Rise|Sinusoidal_Rise_Fall_Partial|Linear_Rise_Sharp_Fall|Logistic_Fall|Sinusoidal_Fall_Rise_Full|Linear_Fall|Linear_High|Linear_Rise|Sinusoidal_Rise_Fall_Full|Sinusoidal_Rise_Fall_Rise_Partial|Linear_Middle|Sinusoidal_Fall_Rise_Fall_Full|Linear_Rise_Sharp_Fall_Exponential_Rise|Sinusoidal_Rise_Fall_Rise_Full"
