"X","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_response","att_check_1","att_check_2","att_check_3_1","att_check_3_2","att_check_3_3","att_check_4","comp_check_1","comp_check_2","comp_check_3","plot_names","satisfaction","personal_desirability","word","willingness_to_pay","subject","comp_check_7","comp_check_8","comp_check_9","wtp_original","embeddings","interestingness","sentiment_score","is_word"
184,"8/26/21 5:53","8/26/21 6:12","IP Address",100,1122,TRUE,"8/26/21 6:12","R_10u9vZG0e7hiGLu",NA,NA,NA,NA,30.14259338,-81.5727005,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","sin_frf_full",6,5,"Unsatisfied",9.00636756765025,108,"Happiness","Customer Touchpoint","Satisfaction",3000,0.00219833806,99,-0.828065305948257,TRUE
184,"8/26/21 5:53","8/26/21 6:12","IP Address",100,1122,TRUE,"8/26/21 6:12","R_10u9vZG0e7hiGLu",NA,NA,NA,NA,30.14259338,-81.5727005,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","sin_frf_partial",30,9,"Inconsistent",9.51719319141624,108,"Happiness","Customer Touchpoint","Satisfaction",5000,-0.000538094407949218,97,-0.786772906780243,TRUE
184,"8/26/21 5:53","8/26/21 6:12","IP Address",100,1122,TRUE,"8/26/21 6:12","R_10u9vZG0e7hiGLu",NA,NA,NA,NA,30.14259338,-81.5727005,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","sin_frfr",10,6,"confusion",9.51719319141624,108,"Happiness","Customer Touchpoint","Satisfaction",5000,-0.00254317035742188,99,-0.812215283513069,TRUE
184,"8/26/21 5:53","8/26/21 6:12","IP Address",100,1122,TRUE,"8/26/21 6:12","R_10u9vZG0e7hiGLu",NA,NA,NA,NA,30.14259338,-81.5727005,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","sin_rfrf",19,6,"Indecisive",9.98719682066197,108,"Happiness","Customer Touchpoint","Satisfaction",8000,-0.0000788080094140629,96,-0.768292829394341,TRUE
184,"8/26/21 5:53","8/26/21 6:12","IP Address",100,1122,TRUE,"8/26/21 6:12","R_10u9vZG0e7hiGLu",NA,NA,NA,NA,30.14259338,-81.5727005,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","logistic_rise",51,2,"Happy",10.7981270368783,108,"Happiness","Customer Touchpoint","Satisfaction",18000,0.00309751774493164,97,0.664202928543091,TRUE
184,"8/26/21 5:53","8/26/21 6:12","IP Address",100,1122,TRUE,"8/26/21 6:12","R_10u9vZG0e7hiGLu",NA,NA,NA,NA,30.14259338,-81.5727005,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","logistic_fall",6,0,"Disappointment",NA,108,"Happiness","Customer Touchpoint","Satisfaction",0,-0.00218606986632813,97,-0.799278080463409,TRUE
184,"8/26/21 5:53","8/26/21 6:12","IP Address",100,1122,TRUE,"8/26/21 6:12","R_10u9vZG0e7hiGLu",NA,NA,NA,NA,30.14259338,-81.5727005,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","positive_change_full",21,19,"Committed",10.8521942581486,108,"Happiness","Customer Touchpoint","Satisfaction",19000,-0.00116337548856836,108,0.341267466545105,TRUE
184,"8/26/21 5:53","8/26/21 6:12","IP Address",100,1122,TRUE,"8/26/21 6:12","R_10u9vZG0e7hiGLu",NA,NA,NA,NA,30.14259338,-81.5727005,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","positive_change_partial",27,27,"Disappointment",9.00636756765025,108,"Happiness","Customer Touchpoint","Satisfaction",3000,-0.00218607069453125,101,-0.799278080463409,TRUE
184,"8/26/21 5:53","8/26/21 6:12","IP Address",100,1122,TRUE,"8/26/21 6:12","R_10u9vZG0e7hiGLu",NA,NA,NA,NA,30.14259338,-81.5727005,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","negative_change_full",100,92,"Content",10.6158054800843,108,"Happiness","Customer Touchpoint","Satisfaction",15000,0.00112134296960938,105,0.560989379882812,TRUE
184,"8/26/21 5:53","8/26/21 6:12","IP Address",100,1122,TRUE,"8/26/21 6:12","R_10u9vZG0e7hiGLu",NA,NA,NA,NA,30.14259338,-81.5727005,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","negative_change_partial",50,29,"satisfactory",10.4727046364437,108,"Happiness","Customer Touchpoint","Satisfaction",13000,0.0019571719325293,92,0.787449598312378,TRUE
184,"8/26/21 5:53","8/26/21 6:12","IP Address",100,1122,TRUE,"8/26/21 6:12","R_10u9vZG0e7hiGLu",NA,NA,NA,NA,30.14259338,-81.5727005,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","linear_rise_sharp_fall",8,9,"unsatisfactory",9.00636756765025,108,"Happiness","Customer Touchpoint","Satisfaction",3000,0.000064052852714843,89,-0.764794334769249,TRUE
184,"8/26/21 5:53","8/26/21 6:12","IP Address",100,1122,TRUE,"8/26/21 6:12","R_10u9vZG0e7hiGLu",NA,NA,NA,NA,30.14259338,-81.5727005,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","linear_rise_sharp_fall_exp_rise",72,76,"decisive",10.6158054800843,108,"Happiness","Customer Touchpoint","Satisfaction",15000,0.00139973299884766,115,0.681651592254639,TRUE
187,"8/26/21 5:46","8/26/21 6:12","IP Address",100,1558,TRUE,"8/26/21 6:12","R_8qRa7YRETdXLBex",NA,NA,NA,NA,41.02659607,-80.34980011,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","linear_rise",95,90,"impressive",10.9034875525361,109,"Happiness","Customer Touchpoint","Satisfaction",20000,0.000487230182226562,81,0.662636518478394,TRUE
187,"8/26/21 5:46","8/26/21 6:12","IP Address",100,1558,TRUE,"8/26/21 6:12","R_8qRa7YRETdXLBex",NA,NA,NA,NA,41.02659607,-80.34980011,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","linear_fall",0,0,"lousy",NA,109,"Happiness","Customer Touchpoint","Satisfaction",0,-0.000136786496255859,94,-0.769299671053886,TRUE
187,"8/26/21 5:46","8/26/21 6:12","IP Address",100,1558,TRUE,"8/26/21 6:12","R_8qRa7YRETdXLBex",NA,NA,NA,NA,41.02659607,-80.34980011,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","linear_low",0,0,"trying",8.60090245954208,109,"Happiness","Customer Touchpoint","Satisfaction",2000,0.000730217034101562,78,-0.207770466804504,TRUE
187,"8/26/21 5:46","8/26/21 6:12","IP Address",100,1558,TRUE,"8/26/21 6:12","R_8qRa7YRETdXLBex",NA,NA,NA,NA,41.02659607,-80.34980011,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","linear_middle",50,50,"okay",10.7981270368783,109,"Happiness","Customer Touchpoint","Satisfaction",18000,0.00038430545448242,67,0.48602294921875,TRUE
187,"8/26/21 5:46","8/26/21 6:12","IP Address",100,1558,TRUE,"8/26/21 6:12","R_8qRa7YRETdXLBex",NA,NA,NA,NA,41.02659607,-80.34980011,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","linear_high",100,100,"remarkable",10.9034875525361,109,"Happiness","Customer Touchpoint","Satisfaction",20000,0.00254331900289062,64,0.716851592063904,TRUE
187,"8/26/21 5:46","8/26/21 6:12","IP Address",100,1558,TRUE,"8/26/21 6:12","R_8qRa7YRETdXLBex",NA,NA,NA,NA,41.02659607,-80.34980011,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","exp_rise_convex",95,100,"outstanding",10.9034875525361,109,"Happiness","Customer Touchpoint","Satisfaction",20000,0.0025831375515039,90,0.740766286849976,TRUE
187,"8/26/21 5:46","8/26/21 6:12","IP Address",100,1558,TRUE,"8/26/21 6:12","R_8qRa7YRETdXLBex",NA,NA,NA,NA,41.02659607,-80.34980011,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","exp_fall_convex",0,0,"abysmal",8.60090245954208,109,"Happiness","Customer Touchpoint","Satisfaction",2000,0.00147845258217578,88,-0.785624906420708,TRUE
187,"8/26/21 5:46","8/26/21 6:12","IP Address",100,1558,TRUE,"8/26/21 6:12","R_8qRa7YRETdXLBex",NA,NA,NA,NA,41.02659607,-80.34980011,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","exp_rise_concave",95,100,"terrific",10.9034875525361,109,"Happiness","Customer Touchpoint","Satisfaction",20000,0.00350790357511718,76,0.73252809047699,TRUE
187,"8/26/21 5:46","8/26/21 6:12","IP Address",100,1558,TRUE,"8/26/21 6:12","R_8qRa7YRETdXLBex",NA,NA,NA,NA,41.02659607,-80.34980011,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","exp_fall_concave",5,0,"poor",8.60090245954208,109,"Happiness","Customer Touchpoint","Satisfaction",2000,-0.000245693073886718,93,-0.75335319340229,TRUE
187,"8/26/21 5:46","8/26/21 6:12","IP Address",100,1558,TRUE,"8/26/21 6:12","R_8qRa7YRETdXLBex",NA,NA,NA,NA,41.02659607,-80.34980011,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","sin_fr_full",85,80,"adequate",10.7981270368783,109,"Happiness","Customer Touchpoint","Satisfaction",18000,0.00160636129388672,107,0.747833728790283,TRUE
187,"8/26/21 5:46","8/26/21 6:12","IP Address",100,1558,TRUE,"8/26/21 6:12","R_8qRa7YRETdXLBex",NA,NA,NA,NA,41.02659607,-80.34980011,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","sin_fr_partial",80,80,"redeemed",10.9034875525361,109,"Happiness","Customer Touchpoint","Satisfaction",20000,0.000872960804746094,102,0.411821722984314,TRUE
187,"8/26/21 5:46","8/26/21 6:12","IP Address",100,1558,TRUE,"8/26/21 6:12","R_8qRa7YRETdXLBex",NA,NA,NA,NA,41.02659607,-80.34980011,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","sin_rf_full",10,0,"disillusioning",8.60090245954208,109,"Happiness","Customer Touchpoint","Satisfaction",2000,0.0016993294676836,102,-0.71185377240181,TRUE
187,"8/26/21 5:46","8/26/21 6:12","IP Address",100,1558,TRUE,"8/26/21 6:12","R_8qRa7YRETdXLBex",NA,NA,NA,NA,41.02659607,-80.34980011,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","sin_rf_partial",5,0,"discouraging",8.60090245954208,109,"Happiness","Customer Touchpoint","Satisfaction",2000,-0.00169369553454492,93,-0.78410841524601,TRUE
187,"8/26/21 5:46","8/26/21 6:12","IP Address",100,1558,TRUE,"8/26/21 6:12","R_8qRa7YRETdXLBex",NA,NA,NA,NA,41.02659607,-80.34980011,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","sin_rfr_full",80,80,"redeemed",10.7981270368783,109,"Happiness","Customer Touchpoint","Satisfaction",18000,0.000872960804746094,103,0.411821722984314,TRUE
187,"8/26/21 5:46","8/26/21 6:12","IP Address",100,1558,TRUE,"8/26/21 6:12","R_8qRa7YRETdXLBex",NA,NA,NA,NA,41.02659607,-80.34980011,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","sin_rfr_partial",85,80,"workable",10.7981270368783,109,"Happiness","Customer Touchpoint","Satisfaction",18000,-0.0033416726796875,96,0.658807754516602,TRUE
187,"8/26/21 5:46","8/26/21 6:12","IP Address",100,1558,TRUE,"8/26/21 6:12","R_8qRa7YRETdXLBex",NA,NA,NA,NA,41.02659607,-80.34980011,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","sin_frf_full",6,0,"dissapointing",8.60090245954208,109,"Happiness","Customer Touchpoint","Satisfaction",2000,0.00173251995224609,99,-0.789484098553658,FALSE
187,"8/26/21 5:46","8/26/21 6:12","IP Address",100,1558,TRUE,"8/26/21 6:12","R_8qRa7YRETdXLBex",NA,NA,NA,NA,41.02659607,-80.34980011,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","sin_frf_partial",5,0,"inadequate",8.60090245954208,109,"Happiness","Customer Touchpoint","Satisfaction",2000,-0.000718291847144531,97,-0.816785395145416,TRUE
187,"8/26/21 5:46","8/26/21 6:12","IP Address",100,1558,TRUE,"8/26/21 6:12","R_8qRa7YRETdXLBex",NA,NA,NA,NA,41.02659607,-80.34980011,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","sin_frfr",80,80,"alarming",10.7409686230384,109,"Happiness","Customer Touchpoint","Satisfaction",17000,-0.000557915378671874,99,-0.74984011054039,TRUE
187,"8/26/21 5:46","8/26/21 6:12","IP Address",100,1558,TRUE,"8/26/21 6:12","R_8qRa7YRETdXLBex",NA,NA,NA,NA,41.02659607,-80.34980011,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","sin_rfrf",5,0,"upsetting",8.60090245954208,109,"Happiness","Customer Touchpoint","Satisfaction",2000,-0.00097360144407422,96,-0.802792817354202,TRUE
187,"8/26/21 5:46","8/26/21 6:12","IP Address",100,1558,TRUE,"8/26/21 6:12","R_8qRa7YRETdXLBex",NA,NA,NA,NA,41.02659607,-80.34980011,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","logistic_rise",95,95,"terrific",10.9034875525361,109,"Happiness","Customer Touchpoint","Satisfaction",20000,0.00350790317058594,97,0.73252809047699,TRUE
187,"8/26/21 5:46","8/26/21 6:12","IP Address",100,1558,TRUE,"8/26/21 6:12","R_8qRa7YRETdXLBex",NA,NA,NA,NA,41.02659607,-80.34980011,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","logistic_fall",0,0,"awful",8.60090245954208,109,"Happiness","Customer Touchpoint","Satisfaction",2000,0.000413235023933595,97,-0.76956869661808,TRUE
187,"8/26/21 5:46","8/26/21 6:12","IP Address",100,1558,TRUE,"8/26/21 6:12","R_8qRa7YRETdXLBex",NA,NA,NA,NA,41.02659607,-80.34980011,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","positive_change_full",60,40,"recovered",10.7981270368783,109,"Happiness","Customer Touchpoint","Satisfaction",18000,-0.000345257133644726,108,0.0295119285583496,TRUE
187,"8/26/21 5:46","8/26/21 6:12","IP Address",100,1558,TRUE,"8/26/21 6:12","R_8qRa7YRETdXLBex",NA,NA,NA,NA,41.02659607,-80.34980011,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","positive_change_partial",40,40,"imperfect",10.6158054800843,109,"Happiness","Customer Touchpoint","Satisfaction",15000,0.00226437141976562,101,-0.78583450615406,TRUE
187,"8/26/21 5:46","8/26/21 6:12","IP Address",100,1558,TRUE,"8/26/21 6:12","R_8qRa7YRETdXLBex",NA,NA,NA,NA,41.02659607,-80.34980011,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","negative_change_full",0,0,"aggravating",8.60090245954208,109,"Happiness","Customer Touchpoint","Satisfaction",2000,-0.00063764328657422,105,-0.788562431931496,FALSE
187,"8/26/21 5:46","8/26/21 6:12","IP Address",100,1558,TRUE,"8/26/21 6:12","R_8qRa7YRETdXLBex",NA,NA,NA,NA,41.02659607,-80.34980011,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","negative_change_partial",40,30,"disheartening",10.6803440012219,109,"Happiness","Customer Touchpoint","Satisfaction",16000,-0.00023471293453125,92,-0.78597417473793,TRUE
187,"8/26/21 5:46","8/26/21 6:12","IP Address",100,1558,TRUE,"8/26/21 6:12","R_8qRa7YRETdXLBex",NA,NA,NA,NA,41.02659607,-80.34980011,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","linear_rise_sharp_fall",10,0,"ruined",8.60090245954208,109,"Happiness","Customer Touchpoint","Satisfaction",2000,0.00060133706433203,89,-0.812276795506477,TRUE
187,"8/26/21 5:46","8/26/21 6:12","IP Address",100,1558,TRUE,"8/26/21 6:12","R_8qRa7YRETdXLBex",NA,NA,NA,NA,41.02659607,-80.34980011,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","linear_rise_sharp_fall_exp_rise",80,70,"saved",10.7981270368783,109,"Happiness","Customer Touchpoint","Satisfaction",18000,0.00133923842927734,115,0.47876763343811,TRUE
189,"8/26/21 5:39","8/26/21 6:12","IP Address",100,1993,TRUE,"8/26/21 6:12","R_1r2OQAnkaOYlyJe",NA,NA,NA,NA,41.79379272,-72.85810089,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","linear_rise",87,76,"Excitement ",11.1266311038503,110,"Happiness","Customer Touchpoint","Satisfaction",25000,-0.000495316068554688,81,0.673485398292542,TRUE
189,"8/26/21 5:39","8/26/21 6:12","IP Address",100,1993,TRUE,"8/26/21 6:12","R_1r2OQAnkaOYlyJe",NA,NA,NA,NA,41.79379272,-72.85810089,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","linear_fall",8,22,"decline",10.9034875525361,110,"Happiness","Customer Touchpoint","Satisfaction",20000,-0.00334821158402149,94,-0.756142899394035,TRUE
189,"8/26/21 5:39","8/26/21 6:12","IP Address",100,1993,TRUE,"8/26/21 6:12","R_1r2OQAnkaOYlyJe",NA,NA,NA,NA,41.79379272,-72.85810089,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","linear_low",1,1,"Unhappy",10.4727046364437,110,"Happiness","Customer Touchpoint","Satisfaction",13000,-0.000105689560664062,78,-0.800098866224289,TRUE
189,"8/26/21 5:39","8/26/21 6:12","IP Address",100,1993,TRUE,"8/26/21 6:12","R_1r2OQAnkaOYlyJe",NA,NA,NA,NA,41.79379272,-72.85810089,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","linear_middle",51,51,"Netural",10.9034875525361,110,"Happiness","Customer Touchpoint","Satisfaction",20000,0.00237981472180859,67,-0.406400322914124,FALSE
189,"8/26/21 5:39","8/26/21 6:12","IP Address",100,1993,TRUE,"8/26/21 6:12","R_1r2OQAnkaOYlyJe",NA,NA,NA,NA,41.79379272,-72.85810089,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","linear_high",100,100,"Happy",11.1266311038503,110,"Happiness","Customer Touchpoint","Satisfaction",25000,0.00309751741566797,64,0.664202928543091,TRUE
189,"8/26/21 5:39","8/26/21 6:12","IP Address",100,1993,TRUE,"8/26/21 6:12","R_1r2OQAnkaOYlyJe",NA,NA,NA,NA,41.79379272,-72.85810089,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","exp_rise_convex",87,86,"Excited ",10.9522777167056,110,"Happiness","Customer Touchpoint","Satisfaction",21000,0.000192513117929688,90,0.722250938415527,TRUE
189,"8/26/21 5:39","8/26/21 6:12","IP Address",100,1993,TRUE,"8/26/21 6:12","R_1r2OQAnkaOYlyJe",NA,NA,NA,NA,41.79379272,-72.85810089,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","exp_fall_convex",32,35,"Declined",10.8521942581486,110,"Happiness","Customer Touchpoint","Satisfaction",19000,-0.00308666921747461,88,-0.737195461988449,TRUE
189,"8/26/21 5:39","8/26/21 6:12","IP Address",100,1993,TRUE,"8/26/21 6:12","R_1r2OQAnkaOYlyJe",NA,NA,NA,NA,41.79379272,-72.85810089,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","exp_rise_concave",68,66,"Happy",10.9987977323405,110,"Happiness","Customer Touchpoint","Satisfaction",22000,0.00309751774493164,76,0.664202928543091,TRUE
189,"8/26/21 5:39","8/26/21 6:12","IP Address",100,1993,TRUE,"8/26/21 6:12","R_1r2OQAnkaOYlyJe",NA,NA,NA,NA,41.79379272,-72.85810089,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","exp_fall_concave",26,22,"Decline",10.6158054800843,110,"Happiness","Customer Touchpoint","Satisfaction",15000,-0.00334821166995117,93,-0.756142899394035,TRUE
189,"8/26/21 5:39","8/26/21 6:12","IP Address",100,1993,TRUE,"8/26/21 6:12","R_1r2OQAnkaOYlyJe",NA,NA,NA,NA,41.79379272,-72.85810089,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","sin_fr_full",51,52,"Wavy",10.9281801651265,110,"Happiness","Customer Touchpoint","Satisfaction",20500,-0.000811646502753907,107,0.132462501525879,TRUE
189,"8/26/21 5:39","8/26/21 6:12","IP Address",100,1993,TRUE,"8/26/21 6:12","R_1r2OQAnkaOYlyJe",NA,NA,NA,NA,41.79379272,-72.85810089,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","sin_fr_partial",56,49,"Progressive",10.9034875525361,110,"Happiness","Customer Touchpoint","Satisfaction",20000,0.00202200325914062,102,-0.183873534202576,TRUE
189,"8/26/21 5:39","8/26/21 6:12","IP Address",100,1993,TRUE,"8/26/21 6:12","R_1r2OQAnkaOYlyJe",NA,NA,NA,NA,41.79379272,-72.85810089,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","sin_rf_full",41,43,"Unhappy",10.8781697445518,110,"Happiness","Customer Touchpoint","Satisfaction",19500,-0.000105689560664062,102,-0.800098866224289,TRUE
189,"8/26/21 5:39","8/26/21 6:12","IP Address",100,1993,TRUE,"8/26/21 6:12","R_1r2OQAnkaOYlyJe",NA,NA,NA,NA,41.79379272,-72.85810089,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","sin_rf_partial",26,24,"upset",10.8521942581486,110,"Happiness","Customer Touchpoint","Satisfaction",19000,-0.00162217233849023,93,-0.810415476560593,TRUE
189,"8/26/21 5:39","8/26/21 6:12","IP Address",100,1993,TRUE,"8/26/21 6:12","R_1r2OQAnkaOYlyJe",NA,NA,NA,NA,41.79379272,-72.85810089,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","sin_rfr_full",70,67,"unsure",10.9034875525361,110,"Happiness","Customer Touchpoint","Satisfaction",20000,0.000153330368886719,103,-0.712869167327881,TRUE
189,"8/26/21 5:39","8/26/21 6:12","IP Address",100,1993,TRUE,"8/26/21 6:12","R_1r2OQAnkaOYlyJe",NA,NA,NA,NA,41.79379272,-72.85810089,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","sin_rfr_partial",60,43,"Mixed",10.7981270368783,110,"Happiness","Customer Touchpoint","Satisfaction",18000,-0.000908523096205077,96,-0.0854547023773193,TRUE
189,"8/26/21 5:39","8/26/21 6:12","IP Address",100,1993,TRUE,"8/26/21 6:12","R_1r2OQAnkaOYlyJe",NA,NA,NA,NA,41.79379272,-72.85810089,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","sin_frf_full",49,49,"Unsure",10.9034875525361,110,"Happiness","Customer Touchpoint","Satisfaction",20000,0.000153330368886719,99,-0.712869167327881,TRUE
189,"8/26/21 5:39","8/26/21 6:12","IP Address",100,1993,TRUE,"8/26/21 6:12","R_1r2OQAnkaOYlyJe",NA,NA,NA,NA,41.79379272,-72.85810089,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","sin_frf_partial",54,32,"variable",10.9034875525361,110,"Happiness","Customer Touchpoint","Satisfaction",20000,0.00142787052441407,97,0.368670105934143,TRUE
189,"8/26/21 5:39","8/26/21 6:12","IP Address",100,1993,TRUE,"8/26/21 6:12","R_1r2OQAnkaOYlyJe",NA,NA,NA,NA,41.79379272,-72.85810089,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","sin_frfr",42,38,"Variable",10.9034875525361,110,"Happiness","Customer Touchpoint","Satisfaction",20000,0.00142787070380859,99,0.368670105934143,TRUE
189,"8/26/21 5:39","8/26/21 6:12","IP Address",100,1993,TRUE,"8/26/21 6:12","R_1r2OQAnkaOYlyJe",NA,NA,NA,NA,41.79379272,-72.85810089,"anonymous","EN","Yes",NA,NA,NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience","sin_rfrf",41,48,"Variable",10.7981270368783,110,"Happiness","Customer Touchpoint","Satisfaction",18000,0.00142787052441407,96,0.368670105934143,TRUE
