"X","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_response","att_check_1","att_check_2","att_check_3_1","att_check_3_2","att_check_3_3","att_check_4","comp_check_1","comp_check_2","comp_check_3","plot_names","hiring_likelihood","word_gen","subject","comp_check_7","comp_check_8","comp_check_9","politics_1","gender","gender_4_TEXT","ethnicity","ethnicity_5_TEXT","age","education","education_9_TEXT","comments","StudyID","attention_check","attention_check2","comp_check","n_after_exclusions","embeddings","interestingness","sentiment_score","is_word"
150,"3/7/22 15:24","3/7/22 15:36","IP Address",100,724,TRUE,"3/7/22 15:36","R_UybIr0of5M0KCiJ",NA,NA,NA,NA,40.23970032,-79.23789978,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_frf_partial",3,"oscillating",68,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",20,"Male",NA,"White","",31,"Some College","","No.","lifelines_e5",0,1,0,141,-0.00218670057857383,80,-0.570945829153061,TRUE
150,"3/7/22 15:24","3/7/22 15:36","IP Address",100,724,TRUE,"3/7/22 15:36","R_UybIr0of5M0KCiJ",NA,NA,NA,NA,40.23970032,-79.23789978,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_frfr",30,"mercurial",68,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",20,"Male",NA,"White","",31,"Some College","","No.","lifelines_e5",0,1,0,141,0.00105592331875,61,-0.680729389190674,TRUE
150,"3/7/22 15:24","3/7/22 15:36","IP Address",100,724,TRUE,"3/7/22 15:36","R_UybIr0of5M0KCiJ",NA,NA,NA,NA,40.23970032,-79.23789978,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_rfrf",20,"erratic",68,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",20,"Male",NA,"White","",31,"Some College","","No.","lifelines_e5",0,1,0,141,-0.000849686777882813,79,-0.812782943248749,TRUE
150,"3/7/22 15:24","3/7/22 15:36","IP Address",100,724,TRUE,"3/7/22 15:36","R_UybIr0of5M0KCiJ",NA,NA,NA,NA,40.23970032,-79.23789978,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","logistic_rise",85,"sigmoid",68,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",20,"Male",NA,"White","",31,"Some College","","No.","lifelines_e5",0,1,0,141,0.000079958551992189,92,-0.54121145606041,TRUE
150,"3/7/22 15:24","3/7/22 15:36","IP Address",100,724,TRUE,"3/7/22 15:36","R_UybIr0of5M0KCiJ",NA,NA,NA,NA,40.23970032,-79.23789978,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","logistic_fall",0,"decline",68,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",20,"Male",NA,"White","",31,"Some College","","No.","lifelines_e5",0,1,0,141,-0.00334821151206836,86,-0.756142899394035,TRUE
150,"3/7/22 15:24","3/7/22 15:36","IP Address",100,724,TRUE,"3/7/22 15:36","R_UybIr0of5M0KCiJ",NA,NA,NA,NA,40.23970032,-79.23789978,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","positive_change_full",75,"bipolar",68,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",20,"Male",NA,"White","",31,"Some College","","No.","lifelines_e5",0,1,0,141,0.000198283607562501,101,-0.814036786556244,TRUE
150,"3/7/22 15:24","3/7/22 15:36","IP Address",100,724,TRUE,"3/7/22 15:36","R_UybIr0of5M0KCiJ",NA,NA,NA,NA,40.23970032,-79.23789978,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","positive_change_partial",5,"mediocre",68,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",20,"Male",NA,"White","",31,"Some College","","No.","lifelines_e5",0,1,0,141,0.00178673116976562,104,-0.738604694604874,TRUE
150,"3/7/22 15:24","3/7/22 15:36","IP Address",100,724,TRUE,"3/7/22 15:36","R_UybIr0of5M0KCiJ",NA,NA,NA,NA,40.23970032,-79.23789978,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","negative_change_full",0,"saw-toothed",68,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",20,"Male",NA,"White","",31,"Some College","","No.","lifelines_e5",0,1,0,141,-0.00238961975418554,93,-0.703540027141571,FALSE
150,"3/7/22 15:24","3/7/22 15:36","IP Address",100,724,TRUE,"3/7/22 15:36","R_UybIr0of5M0KCiJ",NA,NA,NA,NA,40.23970032,-79.23789978,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","negative_change_partial",40,"disappointing",68,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",20,"Male",NA,"White","",31,"Some College","","No.","lifelines_e5",0,1,0,141,-0.000631657450234375,90,-0.802764624357224,TRUE
150,"3/7/22 15:24","3/7/22 15:36","IP Address",100,724,TRUE,"3/7/22 15:36","R_UybIr0of5M0KCiJ",NA,NA,NA,NA,40.23970032,-79.23789978,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","linear_rise_sharp_fall",0,"poor",68,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",20,"Male",NA,"White","",31,"Some College","","No.","lifelines_e5",0,1,0,141,-0.000245694356738281,78,-0.75335319340229,TRUE
150,"3/7/22 15:24","3/7/22 15:36","IP Address",100,724,TRUE,"3/7/22 15:36","R_UybIr0of5M0KCiJ",NA,NA,NA,NA,40.23970032,-79.23789978,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","linear_rise_sharp_fall_exp_rise",70,"variable",68,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",20,"Male",NA,"White","",31,"Some College","","No.","lifelines_e5",0,1,0,141,0.00142786830050781,95,0.368670105934143,TRUE
151,"3/7/22 15:30","3/7/22 15:37","IP Address",100,453,TRUE,"3/7/22 15:37","R_2uVxCFF6Zlu2Dvt",NA,NA,NA,NA,38.28300476,-76.78910065,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","linear_rise",60,"improving",69,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"White","",24,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141,0.00171874960477734,62,0.489366769790649,TRUE
151,"3/7/22 15:30","3/7/22 15:37","IP Address",100,453,TRUE,"3/7/22 15:37","R_2uVxCFF6Zlu2Dvt",NA,NA,NA,NA,38.28300476,-76.78910065,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","linear_fall",90,"Friendly",69,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"White","",24,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141,0.000255300016523437,79,0.785984754562378,TRUE
151,"3/7/22 15:30","3/7/22 15:37","IP Address",100,453,TRUE,"3/7/22 15:37","R_2uVxCFF6Zlu2Dvt",NA,NA,NA,NA,38.28300476,-76.78910065,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","linear_low",0,"poor",69,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"White","",24,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141,-0.000245694356738281,59,-0.75335319340229,TRUE
151,"3/7/22 15:30","3/7/22 15:37","IP Address",100,453,TRUE,"3/7/22 15:37","R_2uVxCFF6Zlu2Dvt",NA,NA,NA,NA,38.28300476,-76.78910065,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","linear_middle",40,"boring",69,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"White","",24,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141,0.00140402746472891,37,-0.771744713187218,TRUE
151,"3/7/22 15:30","3/7/22 15:37","IP Address",100,453,TRUE,"3/7/22 15:37","R_2uVxCFF6Zlu2Dvt",NA,NA,NA,NA,38.28300476,-76.78910065,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","linear_high",0,"irritating",69,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"White","",24,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141,0.000653757415736328,52,-0.785316154360771,TRUE
151,"3/7/22 15:30","3/7/22 15:37","IP Address",100,453,TRUE,"3/7/22 15:37","R_2uVxCFF6Zlu2Dvt",NA,NA,NA,NA,38.28300476,-76.78910065,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","exp_rise_convex",5,"slow",69,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"White","",24,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141,-0.00119137447095313,90,-0.666727006435394,TRUE
151,"3/7/22 15:30","3/7/22 15:37","IP Address",100,453,TRUE,"3/7/22 15:37","R_2uVxCFF6Zlu2Dvt",NA,NA,NA,NA,38.28300476,-76.78910065,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","exp_fall_convex",90,"calming",69,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"White","",24,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141,0.00148768256560547,83,0.529831886291504,TRUE
151,"3/7/22 15:30","3/7/22 15:37","IP Address",100,453,TRUE,"3/7/22 15:37","R_2uVxCFF6Zlu2Dvt",NA,NA,NA,NA,38.28300476,-76.78910065,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","exp_rise_concave",5,"confounding",69,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"White","",24,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141,-0.002863984200625,88,-0.811905711889267,TRUE
151,"3/7/22 15:30","3/7/22 15:37","IP Address",100,453,TRUE,"3/7/22 15:37","R_2uVxCFF6Zlu2Dvt",NA,NA,NA,NA,38.28300476,-76.78910065,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","exp_fall_concave",90,"reassuring",69,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"White","",24,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141,0.000990603424238282,93,0.318020582199097,TRUE
151,"3/7/22 15:30","3/7/22 15:37","IP Address",100,453,TRUE,"3/7/22 15:37","R_2uVxCFF6Zlu2Dvt",NA,NA,NA,NA,38.28300476,-76.78910065,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_fr_full",25,"harsh",69,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"White","",24,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141,-0.00145805047736328,102,-0.744317293167114,TRUE
151,"3/7/22 15:30","3/7/22 15:37","IP Address",100,453,TRUE,"3/7/22 15:37","R_2uVxCFF6Zlu2Dvt",NA,NA,NA,NA,38.28300476,-76.78910065,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_fr_partial",5,"disappointing",69,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"White","",24,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141,-0.000631657450234375,95,-0.802764624357224,TRUE
151,"3/7/22 15:30","3/7/22 15:37","IP Address",100,453,TRUE,"3/7/22 15:37","R_2uVxCFF6Zlu2Dvt",NA,NA,NA,NA,38.28300476,-76.78910065,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_rf_full",85,"interesting",69,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"White","",24,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141,-0.00016866516450586,89,0.731200695037842,TRUE
151,"3/7/22 15:30","3/7/22 15:37","IP Address",100,453,TRUE,"3/7/22 15:37","R_2uVxCFF6Zlu2Dvt",NA,NA,NA,NA,38.28300476,-76.78910065,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_rf_partial",75,"calming",69,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"White","",24,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141,0.00148768256560547,89,0.529831886291504,TRUE
151,"3/7/22 15:30","3/7/22 15:37","IP Address",100,453,TRUE,"3/7/22 15:37","R_2uVxCFF6Zlu2Dvt",NA,NA,NA,NA,38.28300476,-76.78910065,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_rfr_full",10,"complex",69,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"White","",24,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141,0.000706953622609377,69,0.0250457525253296,TRUE
151,"3/7/22 15:30","3/7/22 15:37","IP Address",100,453,TRUE,"3/7/22 15:37","R_2uVxCFF6Zlu2Dvt",NA,NA,NA,NA,38.28300476,-76.78910065,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_rfr_partial",20,"median",69,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"White","",24,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141,0.00246574265625,80,-0.516544908285141,TRUE
151,"3/7/22 15:30","3/7/22 15:37","IP Address",100,453,TRUE,"3/7/22 15:37","R_2uVxCFF6Zlu2Dvt",NA,NA,NA,NA,38.28300476,-76.78910065,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_frf_full",55,"sporadic",69,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"White","",24,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141,0.00177403838350391,69,-0.798084959387779,TRUE
151,"3/7/22 15:30","3/7/22 15:37","IP Address",100,453,TRUE,"3/7/22 15:37","R_2uVxCFF6Zlu2Dvt",NA,NA,NA,NA,38.28300476,-76.78910065,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_frf_partial",60,"good",69,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"White","",24,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141,0.00393134624042968,80,0.569373607635498,TRUE
151,"3/7/22 15:30","3/7/22 15:37","IP Address",100,453,TRUE,"3/7/22 15:37","R_2uVxCFF6Zlu2Dvt",NA,NA,NA,NA,38.28300476,-76.78910065,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_frfr",5,"complex",69,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"White","",24,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141,0.000706953622609377,61,0.0250457525253296,TRUE
151,"3/7/22 15:30","3/7/22 15:37","IP Address",100,453,TRUE,"3/7/22 15:37","R_2uVxCFF6Zlu2Dvt",NA,NA,NA,NA,38.28300476,-76.78910065,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_rfrf",65,"complex",69,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"White","",24,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141,0.000706953622609377,79,0.0250457525253296,TRUE
151,"3/7/22 15:30","3/7/22 15:37","IP Address",100,453,TRUE,"3/7/22 15:37","R_2uVxCFF6Zlu2Dvt",NA,NA,NA,NA,38.28300476,-76.78910065,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","logistic_rise",2,"irritating",69,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"White","",24,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141,0.000653757415736328,92,-0.785316154360771,TRUE
151,"3/7/22 15:30","3/7/22 15:37","IP Address",100,453,TRUE,"3/7/22 15:37","R_2uVxCFF6Zlu2Dvt",NA,NA,NA,NA,38.28300476,-76.78910065,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","logistic_fall",90,"calming",69,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"White","",24,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141,0.00148768256560547,86,0.529831886291504,TRUE
151,"3/7/22 15:30","3/7/22 15:37","IP Address",100,453,TRUE,"3/7/22 15:37","R_2uVxCFF6Zlu2Dvt",NA,NA,NA,NA,38.28300476,-76.78910065,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","positive_change_full",10,"complex",69,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"White","",24,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141,0.000706953622609377,101,0.0250457525253296,TRUE
151,"3/7/22 15:30","3/7/22 15:37","IP Address",100,453,TRUE,"3/7/22 15:37","R_2uVxCFF6Zlu2Dvt",NA,NA,NA,NA,38.28300476,-76.78910065,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","positive_change_partial",70,"moderate",69,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"White","",24,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141,0.00159332538867832,104,-0.0596009492874146,TRUE
151,"3/7/22 15:30","3/7/22 15:37","IP Address",100,453,TRUE,"3/7/22 15:37","R_2uVxCFF6Zlu2Dvt",NA,NA,NA,NA,38.28300476,-76.78910065,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","negative_change_full",90,"entertaining",69,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"White","",24,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141,0.0015270639981875,93,0.75802755355835,TRUE
151,"3/7/22 15:30","3/7/22 15:37","IP Address",100,453,TRUE,"3/7/22 15:37","R_2uVxCFF6Zlu2Dvt",NA,NA,NA,NA,38.28300476,-76.78910065,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","negative_change_partial",75,"interesting",69,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"White","",24,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141,-0.00016866516450586,90,0.731200695037842,TRUE
151,"3/7/22 15:30","3/7/22 15:37","IP Address",100,453,TRUE,"3/7/22 15:37","R_2uVxCFF6Zlu2Dvt",NA,NA,NA,NA,38.28300476,-76.78910065,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","linear_rise_sharp_fall",0,"poor",69,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"White","",24,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141,-0.000245694356738281,78,-0.75335319340229,TRUE
151,"3/7/22 15:30","3/7/22 15:37","IP Address",100,453,TRUE,"3/7/22 15:37","R_2uVxCFF6Zlu2Dvt",NA,NA,NA,NA,38.28300476,-76.78910065,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","linear_rise_sharp_fall_exp_rise",10,"confusing",69,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"White","",24,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141,-0.000233343389257811,95,-0.764777109026909,TRUE
157,"3/7/22 15:20","3/7/22 15:39","IP Address",100,1103,TRUE,"3/7/22 15:39","R_1gjssbEp1kjIKnv",NA,NA,NA,NA,37.77029419,-122.4407043,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","linear_rise",90,"strong",70,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"Asian","",36,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141,0.000546096102265626,62,0.662921905517578,TRUE
157,"3/7/22 15:20","3/7/22 15:39","IP Address",100,1103,TRUE,"3/7/22 15:39","R_1gjssbEp1kjIKnv",NA,NA,NA,NA,37.77029419,-122.4407043,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","linear_fall",0,"terrible",70,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"Asian","",36,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141,0.00017969021319336,79,-0.770108759403229,TRUE
157,"3/7/22 15:20","3/7/22 15:39","IP Address",100,1103,TRUE,"3/7/22 15:39","R_1gjssbEp1kjIKnv",NA,NA,NA,NA,37.77029419,-122.4407043,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","linear_low",0,"unacceptable",70,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"Asian","",36,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141,-0.00234228426503906,59,-0.757268339395523,TRUE
157,"3/7/22 15:20","3/7/22 15:39","IP Address",100,1103,TRUE,"3/7/22 15:39","R_1gjssbEp1kjIKnv",NA,NA,NA,NA,37.77029419,-122.4407043,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","linear_middle",30,"consistent",70,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"Asian","",36,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141,0.00040706089032422,37,0.597588777542114,TRUE
157,"3/7/22 15:20","3/7/22 15:39","IP Address",100,1103,TRUE,"3/7/22 15:39","R_1gjssbEp1kjIKnv",NA,NA,NA,NA,37.77029419,-122.4407043,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","linear_high",100,"impressive",70,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"Asian","",36,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141,0.000487230222832031,52,0.662636518478394,TRUE
157,"3/7/22 15:20","3/7/22 15:39","IP Address",100,1103,TRUE,"3/7/22 15:39","R_1gjssbEp1kjIKnv",NA,NA,NA,NA,37.77029419,-122.4407043,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","exp_rise_convex",95,"strong",70,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"Asian","",36,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141,0.000546096102265626,90,0.662921905517578,TRUE
157,"3/7/22 15:20","3/7/22 15:39","IP Address",100,1103,TRUE,"3/7/22 15:39","R_1gjssbEp1kjIKnv",NA,NA,NA,NA,37.77029419,-122.4407043,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","exp_fall_convex",0,"disappointing",70,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"Asian","",36,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141,-0.000631657450234375,83,-0.802764624357224,TRUE
157,"3/7/22 15:20","3/7/22 15:39","IP Address",100,1103,TRUE,"3/7/22 15:39","R_1gjssbEp1kjIKnv",NA,NA,NA,NA,37.77029419,-122.4407043,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","exp_rise_concave",100,"strong",70,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"Asian","",36,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141,0.000546096102265626,88,0.662921905517578,TRUE
157,"3/7/22 15:20","3/7/22 15:39","IP Address",100,1103,TRUE,"3/7/22 15:39","R_1gjssbEp1kjIKnv",NA,NA,NA,NA,37.77029419,-122.4407043,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","exp_fall_concave",0,"disappointing",70,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"Asian","",36,"College Graduate (4 year)","","","lifelines_e5",0,1,0,141,-0.000631657450234375,93,-0.802764624357224,TRUE
