"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_response","att_check_1","att_check_2","att_check_3_1","att_check_3_2","att_check_3_3","att_check_4","comp_check_1","comp_check_2","comp_check_3","timer_First.Click","timer_Last.Click","timer_Page.Submit","timer_Click.Count","comp_check_4","comp_check_5","comp_check_6","lr_preference_1","lr_word_gen_1","lf_preference_1","lf_word_gen_1","ll_preference_1","ll_word_gen_1","lm_preference_1","lm_word_gen_1","lh_preference_1","lh_word_gen_1","ercv_preference_1","ercv_word_gen_1","efcv_preference_1","efcv_word_gen_1","ercc_preference_1","ercc_word_gen_1","efcc_preference_1","efcc_word_gen_1","sfr_full_preference_1","sfr_full_word_gen_1","sfr_par_preference_1","sfr_par_word_gen_1","srf_full_preference_1","srf_full_word_gen_1","srf_par_preference_1","srf_par_word_gen_1","srfr_full_preference_1","srfr_full_word_gen_1","srfr_par_preference_1","srfr_par_word_gen_1","sfrf_full_preference_1","sfrf_full_word_gen_1","sfrf_par_preference_1","sfrf_par_word_gen_1","sfrfr_preference_1","sfrfr_word_gen_1","srfrf_preference_1","srfrf_word_gen_1","log_rise_preference_1","log_rise_word_gen_1","log_fall_preference_1","log_fall_word_gen_1","pc_full_preference_1","pc_full_word_gen_1","pc_par_preference_1","pc_par_word_gen_1","nc_full_preference_1","nc_full_word_gen_1","nc_par_preference_1","nc_par_word_gen_1","lrsf_preference_1","lrsf_word_gen_1","lrsfer_preference_1","lrsfer_word_gen_1","comp_check_7","comp_check_8","comp_check_9","politics_1","gender","gender_4_TEXT","ethnicity","ethnicity_5_TEXT","age","education","education_9_TEXT","comments","StudyID"
"149","3/7/22 15:18","3/7/22 15:36","IP Address",100,1077,TRUE,"3/7/22 15:36","R_3O7WLyqAUEVYvOo",NA,NA,NA,NA,41.83149719,-72.71980286,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",49,"The level of perform is straight way",41,"The level of perform is fully low ",64,"The level of perform is qual",45,"The level is same ",71,"The level of perform is top to high",57,"The level of perceived is low to high",48,"The level is slowly lower level.",53,"The level is fully increased",67,"The level of perform is fully lowered",55,"The level is decreased",57,"The perceived level is increase",40,"The level is increased and totally decreased",46,"The level of performance is fully increase",59,"The level is increase ",59,"The perform of level is low to high",43,"The level is low to high perform",38,"The level is first increase then totally decreased",61,"The level is low and high",40,"The level is low and high",60,"The perceived level is low to high",59,"The level is lower condition",72,"The level of perform is low and higher",60,"The level is decreased",65,"The level is best way perform",59,"best level",66,"The perform is increase and decrease",85,"The level of perceived performance increased and decreased","Stress","Time","Give a one-sentence summary of the candidate's interview performance",2,"Male",NA,"White","",41,"College Graduate (4 year)","","Well done study","lifelines_e5"
"150","3/7/22 15:24","3/7/22 15:36","IP Address",100,724,TRUE,"3/7/22 15:36","R_UybIr0of5M0KCiJ",NA,NA,NA,NA,40.23970032,-79.23789978,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",100,"impressive",0,"diminishing",0,"flat",40,"average",100,"perfect",100,"improving",0,"flop",100,"impressive",0,"catastrophic",45,"vacillating ",80,"growing",0,"peaked",0,"flagging",30,"sinuous",60,"shifting",9,"crashing",3,"oscillating",30,"mercurial",20,"erratic",85,"sigmoid",0,"decline",75,"bipolar",5,"mediocre",0,"saw-toothed",40,"disappointing",0,"poor",70,"variable","Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",20,"Male",NA,"White","",31,"Some College","","No.","lifelines_e5"
"151","3/7/22 15:30","3/7/22 15:37","IP Address",100,453,TRUE,"3/7/22 15:37","R_2uVxCFF6Zlu2Dvt",NA,NA,NA,NA,38.28300476,-76.78910065,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",60,"improving",90,"Friendly",0,"poor",40,"boring",0,"irritating",5,"slow",90,"calming",5,"confounding",90,"reassuring",25,"harsh",5,"disappointing",85,"interesting",75,"calming",10,"complex",20,"median",55,"sporadic",60,"good",5,"complex",65,"complex",2,"irritating",90,"calming",10,"complex",70,"moderate",90,"entertaining",75,"interesting",0,"poor",10,"confusing","Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"White","",24,"College Graduate (4 year)","","","lifelines_e5"
"152","3/7/22 15:21","3/7/22 15:37","IP Address",100,976,TRUE,"3/7/22 15:37","R_1Qsj01ljyQF50Fv",NA,NA,NA,NA,40.10940552,-76.51309967,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",82,"good",10,"bad",1,"DOA",65,"steady",92,"excellent ",65,"recovery",36,"nose-dive",76,"good",16,"soured",54,"rebound",74,"good",52,"almost",21,"soured",44,"bipolar",58,"bettering",24,"bipolar",37,"bipolar",42,"bipolar",46,"topsy-turvy ",75,"good",16,"plummented",43,"rebounder",52,"rebound",21,"jack-knifed",65,"good",20,"plummented",56,"crazy","Perceived Performance","Time","Give a one-word summary of the candidate's interview performance",82,"Female",NA,"White","",44,"High School or Equivalent","","none","lifelines_e5"
"153","3/7/22 15:17","3/7/22 15:38","IP Address",100,1255,TRUE,"3/7/22 15:38","R_1MK9vmSLlL8e0NL",NA,NA,NA,NA,46.50549316,-124.0415039,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",15,"antagonizing",55,"reasonable",100,"Perfect",50,"straight-forward",0,"aggravating",15,"frightening",65,"soothing",0,"upsetting",50,"alleviating",25,"painful",20,"intolerable",15,"tumultuous",50,"decent",10,"uneasy",25,"shaky",15,"turbulent",10,"worrisome",5,"restless",5,"unpleasant",20,"unstable",25,"rocky",5,"intolerable",40,"reluctance",20,"unbearable",30,"uncomfortable",75,"Great",10,"disturbing","Stress","Time","Indicate how likely it was that you would hire the candidate",40,"Male",NA,"White","",30,"Some College","","fun survey! it was very interesting, I hope your studies go well!","lifelines_e5"
"154","3/7/22 15:30","3/7/22 15:39","IP Address",100,545,TRUE,"3/7/22 15:39","R_SJk6tsYpRiY5mgx",NA,NA,NA,NA,29.89729309,-90.20330048,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",70,"potential",70,"reassuring",0,"waste",60,"consistent",100,"star",20,"suspicious",20,"untrustworthy",80,"solid",30,"fake",50,"unknown",60,"likable",30,"situational",35,"unable",50,"possible",20,"wavering",40,"miss",30,"inconsistent",30,"volatile",30,"strange",71,"hidden",20,"FALSE",65,"crazy",40,"unsure",70,"surprising",40,"potential",10,"unskilled",60,"potential","Perceived Performance","Time","Give a one-word summary of the candidate's interview performance",60,"Male",NA,"White","",36,"Some College","","","lifelines_e5"
"155","3/7/22 15:17","3/7/22 15:39","IP Address",100,1286,TRUE,"3/7/22 15:39","R_2Ei9EqIILn82rBG",NA,NA,NA,NA,34.3309021,-89.48370361,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",0,"Fear",0,"Fear",20,"Consistent",20,"Unwavering",0,"Anxiety",50,"Excited",0,"Nervous",0,"Stressed",0,"Stressed",0,"Stressed",1,"Stressed",1,"Stressed",0,"Stressed",0,"Stressed",0,"Stressed",0,"Stressed",0,"Stressed",0,"Jittery",1,"Stressed",1,"Stressed",0,"Stressed",0,"Stressed",0,"Stressed",0,"Stressed",1,"Stressed",70,"Happy",1,"Stressed","Time","Perceived Performance","Indicate how likely it was that you would hire the candidate",25,"Female",NA,"Black","",34,"College Graduate (4 year)","","No.","lifelines_e5"
"156","3/7/22 15:14","3/7/22 15:39","IP Address",100,1509,TRUE,"3/7/22 15:39","R_3UEA1nOITeypbwJ",NA,NA,NA,NA,35.61729431,-87.03170013,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",100,"excellent",2,"negative",10,"negative",40,"neutral",100,"perfection",100,"excellent",10,"disappointed",92,"positive",1,"negative",30,"rollercoaster",95,"responsible",29,"umpromsing",20,"unpromising",61,"positive",51,"rollercoaster",29,"negative",30,"umpromising",60,"rollercoaster",51,"positive",70,"promising",8,"negative",81,"accomplished",20,"encouraging",79,"wonderful",70,"promising",10,"umpromsing",80,"postive","Perceived Performance","Time","Give a one-word summary of the candidate's interview performance",100,"Female",NA,"White","",31,"Some College","","","lifelines_e5"
"157","3/7/22 15:20","3/7/22 15:39","IP Address",100,1103,TRUE,"3/7/22 15:39","R_1gjssbEp1kjIKnv",NA,NA,NA,NA,37.77029419,-122.4407043,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",90,"strong",0,"terrible",0,"unacceptable",30,"consistent",100,"impressive",95,"strong",0,"disappointing",100,"strong",0,"disappointing",65,"Unexpected",100,"surprising",5,"disappointing",4,"disappointing",55,"unreliable",55,"unstable",0,"inconsistent",0,"inconsistent",45,"insincere",0,"unpredictable",80,"Surprising",0,"disappointing",60,"inconsistent",30,"mediocre",0,"disappointing",65,"decent",1,"mediocre",80,"unexpected","Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"Asian","",36,"College Graduate (4 year)","","","lifelines_e5"
"158","3/7/22 15:21","3/7/22 15:39","IP Address",100,1092,TRUE,"3/7/22 15:39","R_3jSPSQz1Za2MN9S",NA,NA,NA,NA,33.35249329,-89.19400024,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",93,"outstanding",1,"wasteful",0,"pointless",48,"structured",100,"astonishing",97,"dazzling",11,"substandard",95,"productive",85,"unsuccessful ",78,"captivating",69,"compelling ",20,"confusing",22,"tolerable ",83,"noteworthy",86,"driving",26,"noticeable",22,"unscructured",56,"noteworthy",33,"noteable",91,"Awesome",5,"pathetic",64,"lively",37,"decent",9,"disappointing ",48,"fruitful",3,"unsuitable",51,"spirited","Time","Perceived Performance","Indicate how likely it was that you would hire the candidate",73,"Female",NA,"Black","",58,"Some College","","none","lifelines_e5"
"159","3/7/22 15:26","3/7/22 15:40","IP Address",100,791,TRUE,"3/7/22 15:40","R_2TnIniyYLyB4nlt",NA,NA,NA,NA,33.92120361,-118.142395,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",88,"Manageable",30,"Downhill",5,"Low",86,"Consistent",95,"Excellent",20,"Bad",40,"Unimpressive",10,"Bad",80,"Close",25,"Unsteady",66,"Learner",35,"Average",35,"Passive",25,"Emotional",60,"Qualified",20,"Erratic",55,"Predictable",70,"Steady",20,"Inconsistent",55,"Maybe",70,"Slow",45,"Tired",52,"Improvement",20,"Confused",45,"Performer",80,"Cool",18,"Maddening","Perceived Performance","Time","Give a one-word summary of the candidate's interview performance",84,"Male",NA,"Mixed","",36,"High School or Equivalent","","Thanks for the interesting survey!","lifelines_e5"
"160","3/7/22 15:31","3/7/22 15:40","IP Address",100,538,TRUE,"3/7/22 15:40","R_24oxtDhkAtDhNhd",NA,NA,NA,NA,31.89619446,-81.29399872,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",90,"growth",0,"drop",0,"depressing",29,"mediocre",100,"exceptional",91,"adaptive",0,"unqualified",91,"fast",20,"tired",71,"random",81,"learns",9,"unreliable",0,"Bad",19,"unhelpful",55,"inconsistent",9,"bad",0,"unreliable",29,"unexpected",19,"unreliable",90,"value",0,"sad",70,"growth",60,"trainable",0,"pressure",20,"faded",0,"poor",81,"parabolic","Time","Perceived Performance","Indicate how likely it was that you would hire the candidate",60,"Male",NA,"White","",38,"College Graduate (4 year)","","","lifelines_e5"
"161","3/7/22 15:31","3/7/22 15:40","IP Address",100,548,TRUE,"3/7/22 15:40","R_1Ld4GQAVmi5TFrs",NA,NA,NA,NA,33.24090576,-111.7791977,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",43,"declining",69,"building",100,"great",50,"moderate",0,"bad",47,"low",81,"better",33,"odd",33,"strange",43,"off",56,"unusual",53,"middlng",49,"improving",35,"surging",37,"erratic",40,"erratic",45,"unusual",43,"wacky",30,"erratic",48,"plummet",73,"sudden",38,"odd",44,"off",69,"intresting",37,"off",62,"intresting",41,"odd","Stress","Time","Indicate how likely it was that you would hire the candidate",3,"Male",NA,"Black","",32,"College Graduate (4 year)","","","lifelines_e5"
"162","3/7/22 15:14","3/7/22 15:41","IP Address",100,1578,TRUE,"3/7/22 15:41","R_2Y30N6o8SMd091G",NA,NA,NA,NA,40.84210205,-72.57089996,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",45,"shy",7,"declining",0,"unimpressive",30,"consistent",90,"stellar",10,"backloaded",1,"fatigued",71,"energizing",80,"declining",19,"inconsistent",34,"lopsided",29,"explosive",10,"unsustainable",35,"entropic",51,"vulnerable",34,"erratic",50,"erratic",60,"inconsistent",40,"rollercoaster-like",45,"momentum",30,"bipolar",55,"uneven",20,"erratic",25,"orgasmic",20,"crescendo",2,"unimpressive",25,"inconsistent","Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",60,"Male",NA,"White","",59,"Professional Degree (MD, JD, etc.)","","Interesting research.  I would break the politics question into two:  economic issues and social issues.  I am conservative on the former but Libertarian on the latter. ","lifelines_e5"
"163","3/7/22 15:15","3/7/22 15:41","IP Address",100,1528,TRUE,"3/7/22 15:41","R_vwzfKs6fRQuIJFf",NA,NA,NA,NA,36.01300049,-95.97669983,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,60,"I was highly stressed by the candidate early in their interview, then highly unstressed by the candidate later in their interview. ",2.649,10.049,82.054,3,80,40,"I was highly stressed by the candidate both early in their interview and later in their interview. ",40,"100",64,"straight way",100,"no body same",47,"hald way my suppotrd",50,"100",60,"crooss way",49,"side way",100,"WELL",85,"80",100,"100",75,"timing peerfect",58,"sine wave timing",86,"pusihed",54,"square",41,"100",29,"100",60,"consider",58,"sine wave",42,"politocs",38,"100",44,"100",52,"qwll",43,"leeter way",51,"high value",49,"300 mb",43,"40",66,"hard well","Stress","Time","Give a one-sentence summary of the candidate's interview performance",100,"Female",NA,"Black","",32,"Some College","","well","lifelines_e5"
"164","3/7/22 15:16","3/7/22 15:41","IP Address",100,1507,TRUE,"3/7/22 15:41","R_ODUGoOwpf8LcrC1",NA,NA,NA,NA,28.04060364,-82.39510345,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",80,"surprising",0,"disqualified ",0,"dismal ",10,"Average",90,"exemplary ",40,"scrappy",5,"disappointing ",80,"shocking",5,"disappointment ",40,"rebounder",50,"fighter",0,"uninteresting ",0,"unimpressive ",20,"erratic",15,"erratic ",5,"unbalanced ",0,"erratic ",10,"erratic",0,"pretender ",60,"surprising ",0,"exposed ",30,"volatile ",20,"disappointing",0,"flash",20,"flash",0,"unqualified ",10,"rebounder ","Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",20,"Female",NA,"Black","",59,"Masters Degree (MS)","","","lifelines_e5"
"165","3/7/22 15:24","3/7/22 15:41","IP Address",100,1035,TRUE,"3/7/22 15:41","R_1OqJrJxCn6IaGRn",NA,NA,NA,NA,45.5032959,-122.7743988,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",40,"improving",20,"decreasing",0,"terrible",35,"steady",100,"excellent",20,"improving",5,"decreasing",75,"climbing",25,"dropping",35,"confusing",30,"inconsistent",30,"inconsistent",20,"decreasing",30,"inconsistent",30,"inconsistent",25,"erratic",30,"inconsistent",20,"erratic",30,"erratic",45,"surprising",10,"confusing",30,"surprising",30,"falling",20,"confusing",40,"surprising",5,"poor",45,"erratic","Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",45,"Male",NA,"White","",33,"High School or Equivalent","","","lifelines_e5"
"166","3/7/22 15:13","3/7/22 15:42","IP Address",100,1732,TRUE,"3/7/22 15:42","R_10COTrOTUkpIYzO",NA,NA,NA,NA,43.62460327,-91.47969818,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",70,"Sufficient",60,"Lackluster",17,"Inferior",90,"Consistent",95,"Supreme",45,"Tolerable",45,"Falling",71,"Remarkable",60,"Good",65,"Decent",65,"Adequate",50,"Unexceptional",60,"Average",70,"Erratic",60,"Unstable",55,"Inconsistent",62,"Inconstant",60,"Satisfactory",65,"Unpredictable",75,"Fine",50,"Mediocre",65,"Passable",45,"Descending",80,"Superior",70,"Rising",30,"Poor",70,"Acceptable","Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",60,"Male",NA,"White","",37,"High School or Equivalent","","","lifelines_e5"
"167","3/7/22 15:32","3/7/22 15:42","IP Address",100,569,TRUE,"3/7/22 15:42","R_2RXq23ASBp20txh",NA,NA,NA,NA,41.94090271,-87.65319824,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",50,"rising",15,"falling",0,"terrible",40,"average",100,"super",25,"saved",10,"precipitous",80,"strong",10,"falling",50,"inconsistent",60,"finisher",25,"bell",25,"decreasing",20,"inconsistent",35,"inconsistent",35,"inconsistent",50,"inconsistent",25,"crazy",20,"insane",40,"improving",20,"decreasing",25,"uninspired",15,"poor",30,"incomplete",40,"interesting",9,"uninspired",60,"good","Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",60,"Male",NA,"White","",49,"College Graduate (4 year)","","","lifelines_e5"
"168","3/7/22 15:29","3/7/22 15:42","IP Address",100,768,TRUE,"3/7/22 15:42","R_RRlwLartiRrfZZv",NA,NA,NA,NA,34.60110474,-112.3258972,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,60,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",0,0,82.124,0,0,80,"I was highly stressed by the candidate early in their interview, then highly unstressed by the candidate later in their interview. ",93,"amazing",23,"steady",5,"none",60,"average",100,"best",86,"strong",25,"crashed",97,"amazing",18,"cliff",57,"interesting",78,"comeback",31,"low",22,"flop",66,"uneven",69,"good",18,"uneven",18,"bad",74,"uneven",28,"uneven",98,"impressive",18,"failure",69,"uneven",36,"potential ",31,"fail",56,"potential",7,"disappointing ",61,"potential","Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",100,"Male",NA,"White","",31,"College Graduate (4 year)","","","lifelines_e5"
"169","3/7/22 15:32","3/7/22 15:42","IP Address",100,615,TRUE,"3/7/22 15:42","R_PY6CYLFIKVuvt2V",NA,NA,NA,NA,41.94569397,-87.73930359,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",70,"upward",36,"declining",1,"bad",43,"even",100,"perfect",69,"upward",25,"downward",87,"enthusiastic",45,"diving",77,"wavery",66,"optimistic",67,"peaking",38,"faultering",49,"flowy",33,"wavering",44,"uneven",36,"flowing",52,"natural",37,"uneven",51,"mounting",51,"balanced",60,"okay",51,"peaking",29,"declining",73,"fine",18,"flagging",38,"wavering","Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Female",NA,"White","",45,"High School or Equivalent","","","lifelines_e5"
"170","3/7/22 15:13","3/7/22 15:43","IP Address",100,1795,TRUE,"3/7/22 15:43","R_3nc5BeoDDVuDDqj",NA,NA,NA,NA,34.7776947,-86.54450226,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",80,"developing",10,"subsandard",0,"unimpressed",50,"average",100,"outstanding",24,"mediocre",0,"downhill",90,"impressive",0,"Deteriorate",55,"tolerable",72,"improving",45,"refinement",15,"mediocre",60,"average",45,"indifferent",60,"average",0,"substandard",0,"indifferent ",55,"adequate ",80,"booster",5,"bad",40,"average",25,"improvement",0,"inexperienced",90,"impressive",0,"unfavorable",25,"standard","Perceived Performance","Time","Give a one-word summary of the candidate's interview performance",0,"Female",NA,"White","",47,"Some College","","","lifelines_e5"
"171","3/7/22 15:13","3/7/22 15:43","IP Address",100,1829,TRUE,"3/7/22 15:43","R_1q56dJz7DfXpCks",NA,NA,NA,NA,31.51210022,-109.8438034,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",24,"steady",16,"disapointed",8,"boring",1,"boring",64,"impressive",81,"steady",12,"disapointed",51,"steady",24,"disapointed",15,"surprised",68,"steady",1,"disapointed",0,"disapointed",12,"erratic",10,"erratic",9,"eventful",40,"eventful",3,"erratic",18,"erratic",40,"unexpected",10,"disapointed",44,"surprising",33,"surprising",2,"disapointed",29,"disapointed",13,"disapointed",19,"sharp","Perceived Performance","Time","Give a one-word summary of the candidate's interview performance",51,"Female",NA,"Other","Mestiza",45,"Vocational/Technical School (2 year)","","Thanks","lifelines_e5"
"172","3/7/22 15:23","3/7/22 15:43","IP Address",100,1196,TRUE,"3/7/22 15:43","R_1NfBqRTa1XuxRwk",NA,NA,NA,NA,40.76829529,-73.98020172,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,60,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",0,0,82.121,0,80,60,"I was highly stressed by the candidate both early in their interview and later in their interview. ",46,"good",65,"very nice",32,"very good ",51,"equal",98,"excellent",74,"very nice ",48,"excellent",52,"nice",54,"very good",52,"super",76,"very nice",64,"good ",64,"good",71,"nice ",71,"very different",50,"super",63,"super",40,"good ",68,"good ",51,"excellent",57,"super",68,"very different",39,"nice",45,"dancer",29,"good",47,"normal",63,"good","Perceived Performance","Time","Give a one-sentence summary of the candidate's interview performance",82,"Female",NA,"White","",42,"Masters Degree (MS)","","nice study ","lifelines_e5"
"173","3/7/22 15:16","3/7/22 15:43","IP Address",100,1662,TRUE,"3/7/22 15:43","R_2AG7mudW3KMV8LX",NA,NA,NA,NA,41.60780334,-87.75240326,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",62,"Trying",43,"Downhill",1,"Disengage ",51,"Evenkeel",100,"High performing ",97,"Finishliner",14,"Sad",79,"Serious",11,"Poor",64,"Up",20,"Higher",47,"Bell",1,"Poor",21,"Upanddown",21,"Zag",17,"Up and down",12,"Sad",16,"Uneven",45,"Coaster",37,"Zag",44,"Zigzag",23,"Downhill",15,"Planted",29,"10minutes",53,"Higher",13,"Liner",54,"Inspired ","Perceived Performance","Time","Give a one-word summary of the candidate's interview performance",33,"Female",NA,"White","",33,"Masters Degree (MS)","","","lifelines_e5"
"174","3/7/22 15:30","3/7/22 15:44","IP Address",100,783,TRUE,"3/7/22 15:44","R_3sztuvco9FwSmMO",NA,NA,NA,NA,30.460495,-89.08560181,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",80,"good",4,"nosedive",0,"awful",50,"moderate",100,"excellent",80,"gradual",11,"boring",82,"good",12,"disappointing",50,"neutral",85,"perseverant ",12,"inadequate ",0,"disappointing",23,"unsure",30,"redeemable ",8,"unstable",6,"weak",50,"fluctuating ",10,"wavering",75,"recoverable ",16,"bad",50,"unsure",11,"unconvincing ",70,"odd",50,"rocky ",8,"feeble ",80,"potential","Perceived Performance","Time","Give a one-word summary of the candidate's interview performance",0,"Male",NA,"Black","",26,"High School or Equivalent","","","lifelines_e5"
"175","3/7/22 15:17","3/7/22 15:44","IP Address",100,1649,TRUE,"3/7/22 15:44","R_AgvotwToPKI0sGl",NA,NA,NA,NA,36.91990662,-86.43920135,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",89,"steady",0,"uncaring ",0,"uncaring",29,"neutral ",100,"impressive",41,"nervous ",0,"bombed",83,"great",0,"bombed",40,"overinflated",46,"unsure",20,"lacking",0,"stressful",46,"moderate",51,"Nervous ",0,"pretending ",0,"overinflated ",60,"inconsistent ",1,"lacking",61,"awesome ",0,"unworthy ",28,"lacking",40,"overinflated ",30,"underwhelming ",50,"good",0,"bad",50,"hopeful","Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",19,"Female",NA,"White","",52,"Some College","","","lifelines_e5"
"176","3/7/22 15:15","3/7/22 15:45","IP Address",100,1773,TRUE,"3/7/22 15:45","R_1kYnWo4fSlT0cwk",NA,NA,NA,NA,40.34689331,-79.86889648,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ",NA,NA,NA,NA,NA,NA,"",100,"great",30,"average",0,"bad",40,"average",100,"outstanding",50,"average",10,"bad",85,"great",75,"decent",50,"decent",40,"average",80,"good",50,"decent",50,"average",40,"average",30,"average",40,"average",35,"average",50,"good",40,"average",40,"worried",50,"decent",10,"bad",75,"decent",60,"decent",0,"bad",50,"indifferent","Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",0,"Male",NA,"Black","",35,"College Graduate (4 year)","","","lifelines_e5"
