"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent","att_check_1","att_check_2","att_check_3_1","att_check_3_2","att_check_3_3","att_check_4","comp_check_1","comp_check_2","comp_check_3","timer_First.Click","timer_Last.Click","timer_Page.Submit","timer_Click.Count","comp_check_4","comp_check_5","comp_check_6","lr_meaning_1","lr_preference_1","lr_word_gen_1","lf_meaning_1","lf_preference_1","lf_word_gen_1","ll_meaning_1","ll_preference_1","ll_word_gen_1","lm_meaning_1","lm_preference_1","lm_word_gen_1","lh_meaning_1","lh_preference_1","lh_word_gen_1","ercv_meaning_1","ercv_preference_1","ercv_word_gen_1","efcv_meaning_1","efcv_preference_1","efcv_word_gen_1","ercc_meaning_1","ercc_preference_1","ercc_word_gen_1","efcc_meaning_1","efcc_preference_1","efcc_word_gen_1","sfr_full_meaning_1","sfr_full_preference_1","sfr_full_word_gen_1","sfr_par_meaning_1","sfr_par_preference_1","sfr_par_word_gen_1","srf_full_meaning_1","srf_full_preference_1","srf_full_word_gen_1","srf_par_meaning_1","srf_par_preference_1","srf_par_word_gen_1","srfr_full_meaning_1","srfr_full_preference_1","srfr_full_word_gen_1","srfr_par_meaning_1","srfr_par_preference_1","srfr_par_word_gen_1","sfrf_full_meaning_1","sfrf_full_preference_1","sfrf_full_word_gen_1","sfrf_par_meaning_1","sfrf_par_preference_1","sfrf_par_word_gen_1","sfrfr_meaning_1","sfrfr_preference_1","sfrfr_word_gen_1","srfrf_meaning_1","srfrf_preference_1","srfrf_word_gen_1","log_rise_meaning_1","log_rise_preference_1","log_rise_word_gen_1","log_fall_meaning_1","log_fall_preference_1","log_fall_word_gen_1","pc_full_meaning_1","pc_full_preference_1","pc_full_word_gen_1","pc_par_meaning_1","pc_par_preference_1","pc_par_word_gen_1","nc_full_meaning_1","nc_full_preference_1","nc_full_word_gen_1","nc_par_meaning_1","nc_par_preference_1","nc_par_word_gen_1","lrsf_meaning_1","lrsf_preference_1","lrsf_word_gen_1","lrsfer_meaning_1","lrsfer_preference_1","lrsfer_word_gen_1","comp_check_7","comp_check_8","comp_check_9","gender","gender_4_TEXT","ethnicity","ethnicity_5_TEXT","age","education","education_9_TEXT","comments","FL_34_DO"
"242","9/8/20 18:25","9/8/20 18:55","IP Address",100,1795,TRUE,"9/8/20 18:55","R_1ePfN31ZqnGWtO5",NA,NA,NA,NA,31.80969238,-86.62310028,"anonymous","EN","I consent","Paul","Purple",NA,NA,NA,NA,80,0,"They were highly unstressed early in life, then highly stressed later in life",NA,NA,NA,NA,NA,NA,"",71,72,"Purposeful",7,0,"Disillusionment",0,0,"Miserable",30,15,"Rut",10,0,"Simple",84,59,"Enduring",31,0,"Overwhelmed",83,91,"Learning",77,0,"Loss",84,80,"Renewal",90,89,"Growing",35,0,"Tiring",26,0,"Unable",71,41,"Acceptance",93,58,"Effort",55,52,"Decline",29,0,"Resignation",80,60,"Adjusting",57,0,"Struggle",97,100,"Peaceful",47,39,"Regretful",82,0,"Persistence",87,42,"Perservering",80,0,"Surprising",82,20,"Average",30,0,"Disappointing",77,71,"Hopeful","Happiness","Age","Meaningfulness","Female","","Black","",44,"College Graduate (4 year)",NA,"No","Sinusoidal_Fall_Rise_Partial|Exponential_Rise_Concave|Linear_Middle|Linear_High|Sinusoidal_Rise_Fall_Rise_Full|Linear_Fall|Exponential_Fall_Concave|Sinusoidal_Fall_Rise_Fall_Rise|Linear_Low|Negative_Change_Full|Positive_Change_Full|Exponential_Fall_Convex|Negative_Change_Partial|Positive_Change_Partial|Linear_Rise_Sharp_Fall|Logistic_Rise|Sinusoidal_Rise_Fall_Partial|Sinusoidal_Rise_Fall_Rise_Partial|Sinusoidal_Rise_Fall_Full|Sinusoidal_Rise_Fall_Rise_Fall|Sinusoidal_Fall_Rise_Fall_Partial|Linear_Rise_Sharp_Fall_Exponential_Rise|Exponential_Rise_Convex|Sinusoidal_Fall_Rise_Full|Sinusoidal_Fall_Rise_Fall_Full|Linear_Rise|Logistic_Fall"
"243","9/8/20 18:52","9/8/20 19:06","IP Address",100,846,TRUE,"9/8/20 19:06","R_2f7jJMxPHEbOL6e",NA,NA,NA,NA,33.59030151,-101.9371033,"anonymous","EN","I consent","Paul","Purple",NA,NA,NA,NA,80,0,"They were highly unstressed early in life, then highly stressed later in life",NA,NA,NA,NA,NA,NA,"",67,4,"Normal",66,10,"Hard",35,72,"Safe",50,10,"Stable",8,0,"Wild",62,21,"Normal",83,27,"Stable",72,0,"Intense",46,0,"Sad",50,4,"Sad",66,11,"Bad",71,4,"Chaotic",82,9,"Stressful",69,7,"Chaotic",66,19,"Exciting",83,4,"Crazy",72,14,"Unstable",80,7,"Chaotic",75,30,"Chaotic",66,0,"Unexpected",65,9,"Hard",39,1,"Sad",61,6,"Hard",72,16,"Normal",71,20,"Normal",35,60,"Boring",72,7,"Jumbled","Happiness","Age","Meaningfulness","Female","","Mixed","",24,"High School or Equivalent",NA,"No","Sinusoidal_Rise_Fall_Rise_Fall|Exponential_Rise_Convex|Positive_Change_Full|Linear_High|Linear_Fall|Exponential_Rise_Concave|Negative_Change_Partial|Sinusoidal_Fall_Rise_Full|Linear_Low|Positive_Change_Partial|Sinusoidal_Rise_Fall_Partial|Linear_Rise|Sinusoidal_Rise_Fall_Full|Exponential_Fall_Convex|Sinusoidal_Fall_Rise_Fall_Full|Linear_Rise_Sharp_Fall_Exponential_Rise|Logistic_Rise|Logistic_Fall|Sinusoidal_Fall_Rise_Fall_Rise|Sinusoidal_Rise_Fall_Rise_Full|Linear_Middle|Negative_Change_Full|Exponential_Fall_Concave|Sinusoidal_Rise_Fall_Rise_Partial|Linear_Rise_Sharp_Fall|Sinusoidal_Fall_Rise_Fall_Partial|Sinusoidal_Fall_Rise_Partial"
"244","9/8/20 18:54","9/8/20 19:07","IP Address",100,783,TRUE,"9/8/20 19:07","R_3QElLtcrb5Cak75",NA,NA,NA,NA,42.50369263,-97.20559692,"anonymous","EN","I consent","Paul","Purple",NA,NA,NA,NA,80,0,"They were highly unstressed early in life, then highly stressed later in life",NA,NA,NA,NA,NA,NA,"",63,54,"work",32,5,"unfulfilled",0,0,"depressing",27,4,"monotonous",100,87,"amazing",63,35,"struggle",15,12,"setback",74,62,"good",28,2,"sad",53,51,"tease",65,52,"rewarding",42,10,"uneventful",47,20,"satisfactory",45,12,"chaotic",60,32,"chaotic",41,34,"struggle",31,7,"stressful",43,7,"tricky",70,48,"unpredictable",80,78,"work",45,38,"boring",76,40,"struggle",31,19,"disappointing",56,25,"trying",39,16,"short",18,0,"depressing",33,22,"distressing","Age","Meaningfulness","Meaningfulness","Female","","White","",37,"Vocational/Technical School (2 year)",NA,"Thank you for allowing me to participate.","Linear_Middle|Sinusoidal_Rise_Fall_Rise_Fall|Positive_Change_Full|Sinusoidal_Fall_Rise_Fall_Partial|Exponential_Fall_Concave|Linear_Rise_Sharp_Fall|Negative_Change_Partial|Sinusoidal_Rise_Fall_Full|Linear_Low|Exponential_Fall_Convex|Sinusoidal_Rise_Fall_Rise_Partial|Linear_Fall|Sinusoidal_Rise_Fall_Partial|Sinusoidal_Fall_Rise_Partial|Linear_Rise_Sharp_Fall_Exponential_Rise|Logistic_Rise|Linear_High|Exponential_Rise_Convex|Positive_Change_Partial|Sinusoidal_Fall_Rise_Full|Logistic_Fall|Negative_Change_Full|Sinusoidal_Rise_Fall_Rise_Full|Sinusoidal_Fall_Rise_Fall_Full|Exponential_Rise_Concave|Sinusoidal_Fall_Rise_Fall_Rise|Linear_Rise"
"245","9/8/20 19:49","9/8/20 20:11","IP Address",100,1325,TRUE,"9/8/20 20:11","R_1eVsIqoSwlYtNUi",NA,NA,NA,NA,35.86839294,-80.31500244,"anonymous","EN","I consent","Paul","Purple",NA,NA,NA,NA,80,0,"They were highly unstressed early in life, then highly stressed later in life",NA,NA,NA,NA,NA,NA,"",100,100,"perfect",6,0,"decline",0,0,"depression ",15,25,"flat",31,24,"unreal",83,50,"parabola ",6,0,"tragic",92,97,"beautiful ",4,2,"slide",6,0,"redo ",100,97,"turnaround ",51,17,"downhill ",13,3,"regrettable ",100,61,"experience ",15,1,"work",55,1,"messy",93,67,"impactful",100,51,"contrast ",73,4,"chaos ",89,28,"spike",0,0,"cliff",18,5,"rebound ",30,15,"disappointing ",79,5,"downfall ",73,75,"decent ",5,0,"fake-out ",97,40,"wisdom","Happiness","Age","Meaningfulness","Male","","White","",32,"College Graduate (4 year)",NA,"","Sinusoidal_Fall_Rise_Fall_Partial|Positive_Change_Partial|Linear_Rise|Negative_Change_Partial|Exponential_Fall_Convex|Negative_Change_Full|Exponential_Rise_Concave|Linear_Fall|Sinusoidal_Rise_Fall_Rise_Fall|Linear_Low|Linear_High|Sinusoidal_Fall_Rise_Partial|Logistic_Rise|Linear_Rise_Sharp_Fall_Exponential_Rise|Exponential_Rise_Convex|Sinusoidal_Fall_Rise_Full|Exponential_Fall_Concave|Sinusoidal_Fall_Rise_Fall_Full|Logistic_Fall|Linear_Rise_Sharp_Fall|Sinusoidal_Rise_Fall_Rise_Partial|Positive_Change_Full|Linear_Middle|Sinusoidal_Rise_Fall_Rise_Full|Sinusoidal_Fall_Rise_Fall_Rise|Sinusoidal_Rise_Fall_Full|Sinusoidal_Rise_Fall_Partial"
"246","9/8/20 20:03","9/8/20 20:27","IP Address",100,1492,TRUE,"9/8/20 20:27","R_20SACe3FXkvFyuw",NA,NA,NA,NA,34.85040283,-92.4088974,"anonymous","EN","I consent","Paul","Purple",NA,NA,NA,NA,80,0,"They were highly unstressed early in life, then highly stressed later in life",NA,NA,NA,NA,NA,NA,"",0,0,"unsure",9,0,"depressing",0,0,"miserable",10,10,"boring",100,100,"exceptional",91,80,"gradual",14,0,"spiraling",81,81,"fulfilling",24,0,"difficult",61,35,"busy",90,80,"redemption",60,22,"fulfilling",33,5,"failure",70,45,"turbulent",72,58,"inconsistent",47,20,"uncertain",69,61,"family-oriented",53,17,"tumultuous",70,30,"turbulent",100,90,"successful",20,0,"sadness",40,30,"overcoming",30,25,"comeback",50,4,"decline",82,65,"improving",26,8,"catastrophe",90,60,"obstacle","Happiness","Age","Meaningfulness","Male","","White","",30,"College Graduate (4 year)",NA,"","Sinusoidal_Rise_Fall_Rise_Full|Exponential_Rise_Convex|Linear_Fall|Sinusoidal_Fall_Rise_Full|Sinusoidal_Fall_Rise_Fall_Partial|Exponential_Rise_Concave|Linear_High|Sinusoidal_Rise_Fall_Rise_Partial|Negative_Change_Partial|Sinusoidal_Fall_Rise_Fall_Rise|Linear_Middle|Linear_Low|Exponential_Fall_Concave|Linear_Rise_Sharp_Fall|Linear_Rise|Logistic_Rise|Sinusoidal_Rise_Fall_Partial|Sinusoidal_Fall_Rise_Partial|Sinusoidal_Fall_Rise_Fall_Full|Linear_Rise_Sharp_Fall_Exponential_Rise|Sinusoidal_Rise_Fall_Rise_Fall|Logistic_Fall|Negative_Change_Full|Positive_Change_Partial|Sinusoidal_Rise_Fall_Full|Positive_Change_Full|Exponential_Fall_Convex"
"247","9/8/20 21:24","9/8/20 21:53","IP Address",100,1761,TRUE,"9/8/20 21:53","R_2AQgoAqjZI6GZ73",NA,NA,NA,NA,41.65150452,-75.46659851,"anonymous","EN","I consent","Paul","Purple",NA,NA,NA,NA,80,0,"They were highly unstressed early in life, then highly stressed later in life",NA,NA,NA,NA,NA,NA,"",89,75,"rising ",65,3,"decline ",15,3,"terrible ",17,25,"mediocre ",40,60,"dream-like ",80,70,"delayed ",27,3,"decay ",55,95,"rising ",70,65,"fall ",80,25,"struggle ",90,90,"redemptive ",60,5,"peaked ",39,7,"loss ",87,37,"extreme ",85,45,"resurgence ",60,30,"hectic ",70,30,"bitter-sweet ",85,35,"tumultuous ",40,23,"manic ",87,35,"miraculous ",20,20,"defeat ",93,33,"resurgence ",75,17,"hard ",67,35,"plummet ",77,57,"setback ",50,10,"descent ",83,65,"overcoming ","Happiness","Age","Meaningfulness","Male","","White","",42,"Some College",NA,"A thought provoking task, thank you. ","Linear_Low|Sinusoidal_Fall_Rise_Partial|Sinusoidal_Fall_Rise_Fall_Rise|Linear_Rise_Sharp_Fall_Exponential_Rise|Linear_Rise_Sharp_Fall|Exponential_Rise_Concave|Negative_Change_Partial|Linear_Middle|Exponential_Rise_Convex|Positive_Change_Full|Sinusoidal_Rise_Fall_Rise_Full|Linear_High|Linear_Fall|Exponential_Fall_Concave|Negative_Change_Full|Linear_Rise|Sinusoidal_Rise_Fall_Full|Sinusoidal_Fall_Rise_Full|Sinusoidal_Fall_Rise_Fall_Partial|Sinusoidal_Rise_Fall_Partial|Exponential_Fall_Convex|Sinusoidal_Fall_Rise_Fall_Full|Positive_Change_Partial|Logistic_Fall|Logistic_Rise|Sinusoidal_Rise_Fall_Rise_Fall|Sinusoidal_Rise_Fall_Rise_Partial"
"248","9/8/20 16:04","9/8/20 16:09","IP Address",21,317,FALSE,"9/15/20 16:09","R_27venDGAc2y6rOb",NA,NA,NA,NA,NA,NA,"anonymous","EN","I consent","Paul","Purple",NA,NA,NA,NA,80,0,"They were highly unstressed early in life, then highly stressed later in life",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",50,2,"unhappy",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"","","","","","","","",NA,"",NA,"","Logistic_Fall|Sinusoidal_Fall_Rise_Full|Sinusoidal_Rise_Fall_Rise_Full|Sinusoidal_Rise_Fall_Rise_Fall|Negative_Change_Full|Exponential_Rise_Concave|Sinusoidal_Fall_Rise_Partial|Linear_Rise_Sharp_Fall_Exponential_Rise|Sinusoidal_Fall_Rise_Fall_Full|Linear_Fall|Positive_Change_Full|Exponential_Fall_Concave|Linear_Rise_Sharp_Fall|Logistic_Rise|Exponential_Rise_Convex|Positive_Change_Partial|Exponential_Fall_Convex|Linear_Middle|Sinusoidal_Rise_Fall_Full|Sinusoidal_Fall_Rise_Fall_Rise|Sinusoidal_Rise_Fall_Rise_Partial|Linear_Rise|Sinusoidal_Fall_Rise_Fall_Partial|Negative_Change_Partial|Linear_High|Linear_Low|Sinusoidal_Rise_Fall_Partial"
"249","9/8/20 16:05","9/8/20 16:10","IP Address",18,256,FALSE,"9/15/20 16:10","R_3k4VFtd6RqNfgT1",NA,NA,NA,NA,NA,NA,"anonymous","EN","I consent","Paul","Purple",NA,NA,NA,NA,80,0,"They were highly unstressed early in life, then highly stressed later in life",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"","","","","","","","",NA,"",NA,"","Sinusoidal_Rise_Fall_Partial|Linear_Low|Sinusoidal_Rise_Fall_Full|Sinusoidal_Rise_Fall_Rise_Full|Sinusoidal_Fall_Rise_Fall_Rise|Sinusoidal_Fall_Rise_Fall_Full|Exponential_Rise_Convex|Exponential_Fall_Concave|Positive_Change_Partial|Logistic_Rise|Positive_Change_Full|Logistic_Fall|Linear_Middle|Linear_Rise_Sharp_Fall_Exponential_Rise|Linear_Rise|Linear_Rise_Sharp_Fall|Sinusoidal_Rise_Fall_Rise_Partial|Sinusoidal_Rise_Fall_Rise_Fall|Linear_Fall|Negative_Change_Full|Sinusoidal_Fall_Rise_Full|Sinusoidal_Fall_Rise_Partial|Sinusoidal_Fall_Rise_Fall_Partial|Negative_Change_Partial|Linear_High|Exponential_Fall_Convex|Exponential_Rise_Concave"
"250","9/8/20 16:09","9/8/20 16:11","IP Address",2,74,FALSE,"9/15/20 16:11","R_BDOU2YuwJqP9KV3",NA,NA,NA,NA,NA,NA,"anonymous","EN","I consent","John","Purple",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"","","","","","","","",NA,"",NA,"",""
"251","9/8/20 16:10","9/8/20 16:11","IP Address",18,60,FALSE,"9/15/20 16:11","R_1TyzCJrlG0nRYvT",NA,NA,NA,NA,NA,NA,"anonymous","EN","I consent","Paul","Purple",NA,NA,NA,NA,80,0,"They were highly unstressed early in life, then highly stressed later in life",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"","","","","","","","",NA,"",NA,"","Sinusoidal_Fall_Rise_Fall_Partial|Sinusoidal_Fall_Rise_Partial|Exponential_Rise_Concave|Sinusoidal_Rise_Fall_Rise_Partial|Sinusoidal_Rise_Fall_Full|Linear_Rise_Sharp_Fall_Exponential_Rise|Exponential_Fall_Concave|Positive_Change_Full|Sinusoidal_Rise_Fall_Rise_Full|Linear_Fall|Logistic_Rise|Linear_Rise_Sharp_Fall|Sinusoidal_Fall_Rise_Fall_Rise|Exponential_Fall_Convex|Sinusoidal_Fall_Rise_Full|Linear_Low|Linear_High|Negative_Change_Full|Sinusoidal_Rise_Fall_Partial|Logistic_Fall|Exponential_Rise_Convex|Sinusoidal_Fall_Rise_Fall_Full|Linear_Middle|Linear_Rise|Positive_Change_Partial|Sinusoidal_Rise_Fall_Rise_Fall|Negative_Change_Partial"
"252","9/8/20 16:10","9/8/20 16:12","IP Address",21,158,FALSE,"9/15/20 16:12","R_2zbCajUBAxHozYx",NA,NA,NA,NA,NA,NA,"anonymous","EN","I consent","Paul","Purple",NA,NA,NA,NA,80,0,"They were highly unstressed early in life, then highly stressed later in life",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",91,0,"turbulent",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"","","","","","","","",NA,"",NA,"","Sinusoidal_Rise_Fall_Rise_Fall|Sinusoidal_Fall_Rise_Partial|Sinusoidal_Fall_Rise_Fall_Rise|Sinusoidal_Rise_Fall_Rise_Full|Exponential_Fall_Concave|Sinusoidal_Fall_Rise_Full|Positive_Change_Partial|Sinusoidal_Fall_Rise_Fall_Partial|Sinusoidal_Rise_Fall_Full|Logistic_Rise|Exponential_Rise_Concave|Linear_Rise_Sharp_Fall_Exponential_Rise|Linear_Middle|Sinusoidal_Fall_Rise_Fall_Full|Negative_Change_Full|Linear_Fall|Linear_Low|Positive_Change_Full|Sinusoidal_Rise_Fall_Rise_Partial|Linear_Rise|Sinusoidal_Rise_Fall_Partial|Linear_Rise_Sharp_Fall|Logistic_Fall|Exponential_Fall_Convex|Negative_Change_Partial|Linear_High|Exponential_Rise_Convex"
"253","9/8/20 16:17","9/8/20 16:17","IP Address",1,21,FALSE,"9/15/20 16:17","R_O71sOxQBCosGMtX",NA,NA,NA,NA,NA,NA,"anonymous","EN","I consent","","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"","","","","","","","",NA,"",NA,"",""
"254","9/8/20 16:11","9/8/20 16:18","IP Address",94,414,FALSE,"9/15/20 16:18","R_1lsKbX0oxgVTnV1",NA,NA,NA,NA,NA,NA,"anonymous","EN","I consent","Paul","Purple",NA,NA,NA,NA,80,0,"They were highly unstressed early in life, then highly stressed later in life",NA,NA,NA,NA,NA,NA,"",45,20,"difficult ",62,29,"improvement",40,81,"easy",46,35,"unchanging ",5,5,"bad",41,28,"hard",72,58,"Good",56,19,"hard",26,8,"hard",37,14,"changing ",40,28,"adjusting ",42,21,"adjusting ",50,32,"improvement ",59,25,"changeable ",33,13,"adjusting ",49,20,"adjusting ",48,11,"changing ",36,24,"adjustable ",53,33,"changing  ",42,21,"bad",45,25,"hard",35,28,"confusing ",43,28,"improvement ",51,19,"hard",38,10,"stressful",64,57,"solid",61,21,"changing ","","","","","","","",NA,"",NA,"","Logistic_Fall|Linear_Rise_Sharp_Fall_Exponential_Rise|Sinusoidal_Rise_Fall_Rise_Full|Exponential_Fall_Convex|Positive_Change_Partial|Linear_High|Sinusoidal_Fall_Rise_Fall_Partial|Negative_Change_Partial|Exponential_Fall_Concave|Sinusoidal_Rise_Fall_Rise_Partial|Sinusoidal_Rise_Fall_Partial|Linear_Low|Exponential_Rise_Concave|Logistic_Rise|Sinusoidal_Fall_Rise_Full|Sinusoidal_Rise_Fall_Full|Linear_Middle|Sinusoidal_Fall_Rise_Partial|Negative_Change_Full|Sinusoidal_Fall_Rise_Fall_Full|Sinusoidal_Fall_Rise_Fall_Rise|Linear_Rise_Sharp_Fall|Linear_Rise|Exponential_Rise_Convex|Sinusoidal_Rise_Fall_Rise_Fall|Positive_Change_Full|Linear_Fall"
"255","9/8/20 16:20","9/8/20 16:21","IP Address",18,94,FALSE,"9/15/20 16:22","R_2V9cSxGuQFGCtvD",NA,NA,NA,NA,NA,NA,"anonymous","EN","I consent","Paul","Purple",NA,NA,NA,NA,80,0,"They were highly unstressed early in life, then highly stressed later in life",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"","","","","","","","",NA,"",NA,"","Sinusoidal_Rise_Fall_Full|Sinusoidal_Fall_Rise_Fall_Rise|Sinusoidal_Fall_Rise_Fall_Full|Logistic_Fall|Sinusoidal_Fall_Rise_Partial|Linear_Rise_Sharp_Fall_Exponential_Rise|Linear_Rise|Linear_Fall|Sinusoidal_Rise_Fall_Rise_Fall|Linear_Rise_Sharp_Fall|Exponential_Rise_Convex|Exponential_Fall_Convex|Linear_High|Negative_Change_Full|Sinusoidal_Rise_Fall_Partial|Linear_Low|Exponential_Fall_Concave|Logistic_Rise|Exponential_Rise_Concave|Sinusoidal_Rise_Fall_Rise_Full|Sinusoidal_Fall_Rise_Fall_Partial|Positive_Change_Partial|Sinusoidal_Rise_Fall_Rise_Partial|Linear_Middle|Sinusoidal_Fall_Rise_Full|Negative_Change_Partial|Positive_Change_Full"
"256","9/8/20 16:17","9/8/20 16:23","IP Address",18,349,FALSE,"9/15/20 16:23","R_1Ke82wt2D5ycTej",NA,NA,NA,NA,NA,NA,"anonymous","EN","I consent","Paul","Purple",NA,NA,NA,NA,80,0,"They were highly unstressed early in life, then highly stressed later in life",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"","","","","","","","",NA,"",NA,"","Exponential_Rise_Concave|Linear_Rise|Sinusoidal_Fall_Rise_Fall_Rise|Positive_Change_Full|Linear_Rise_Sharp_Fall|Sinusoidal_Fall_Rise_Partial|Linear_Low|Linear_Rise_Sharp_Fall_Exponential_Rise|Sinusoidal_Fall_Rise_Full|Sinusoidal_Rise_Fall_Full|Logistic_Rise|Linear_High|Logistic_Fall|Sinusoidal_Fall_Rise_Fall_Partial|Linear_Fall|Linear_Middle|Sinusoidal_Rise_Fall_Rise_Full|Sinusoidal_Rise_Fall_Partial|Exponential_Fall_Concave|Positive_Change_Partial|Sinusoidal_Rise_Fall_Rise_Fall|Exponential_Fall_Convex|Negative_Change_Full|Sinusoidal_Rise_Fall_Rise_Partial|Sinusoidal_Fall_Rise_Fall_Full|Exponential_Rise_Convex|Negative_Change_Partial"
"257","9/8/20 16:19","9/8/20 16:27","IP Address",32,443,FALSE,"9/15/20 16:27","R_2rOfCcr5IjhpUir",NA,NA,NA,NA,NA,NA,"anonymous","EN","I consent","Paul","Purple",NA,NA,NA,NA,40,60,"They were highly unstressed early in life, then highly stressed later in life",0,0,82.03,0,80,80,"They were highly stressed early in life, then highly unstressed later in life",61,50,"Based upon the analysis i rated",81,62,"Based upon the analysis i rated",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",74,53,"Based upon the analysis i rated",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",80,55,"Based upon the analysis i rated",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",78,55,"Based upon the analysis i rated",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"","","","","","","","",NA,"",NA,"","Linear_Fall|Linear_Rise|Positive_Change_Partial|Sinusoidal_Rise_Fall_Rise_Full|Exponential_Rise_Concave|Logistic_Fall|Sinusoidal_Fall_Rise_Fall_Partial|Sinusoidal_Rise_Fall_Rise_Partial|Exponential_Fall_Convex|Sinusoidal_Fall_Rise_Partial|Sinusoidal_Rise_Fall_Full|Linear_High|Exponential_Rise_Convex|Sinusoidal_Fall_Rise_Fall_Rise|Sinusoidal_Rise_Fall_Rise_Fall|Linear_Rise_Sharp_Fall_Exponential_Rise|Negative_Change_Partial|Sinusoidal_Fall_Rise_Full|Negative_Change_Full|Positive_Change_Full|Linear_Low|Linear_Middle|Sinusoidal_Rise_Fall_Partial|Sinusoidal_Fall_Rise_Fall_Full|Logistic_Rise|Linear_Rise_Sharp_Fall|Exponential_Fall_Concave"
